site,block,density_long,density,albedo,source,bulkYear_final,growout_loc,,,X,Y,genotypeID,genotype_batch,top,middle,bottom
Cheyenne,6,low,lo,white,Pyle19,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,5,3,g82,82_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chambers05,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,6,3,g33,33_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,AAFC05,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,7,3,g2,2_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Blumenthal01,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,8,3,g8,8_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Symstad3,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,9,3,g91,91_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Shriver02,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,10,3,g102,102_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Pyle01,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,11,3,g75,75_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Pyle15,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,12,3,g79,79_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Schupp05,2021,Logan,lo black Cheyenne,lo black Cheyenne 5,13,3,g88,88_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Wilcox02,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,14,3,g95,95_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Adler18,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,15,3,g18,18_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Lee 04,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,16,3,g64,64_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chynoweth03,2021,Logan,lo black Cheyenne,lo black Cheyenne 5,1,4,g97,97_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chynoweth05,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,2,4,g98,98_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Getts3,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,3,4,g49,49_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Symstad4,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,4,4,g92,92_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Pyle10,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,5,4,g77,77_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chambers06,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,6,4,g34,34_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Hufft01,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,7,4,g52,52_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Schupp02,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,8,4,g12,12_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Downs 01,2021,Logan,lo black Cheyenne,lo black Cheyenne 5,9,4,g42,42_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Leger 1,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,10,4,g65,65_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Pyke 03,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,11,4,g72,72_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Pyke 08,2020,Reno,lo black Cheyenne,lo black Cheyenne 5,12,4,g73,73_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Adler13,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,13,4,g14,14_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chambers02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,14,4,g30,30_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,JackieOtt6,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,15,4,g57,57_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,JackieOtt1,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,16,4,g54,54_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Copeland05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,5,g39,39_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Davies03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,5,g103,103_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chambers08,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,5,g36,36_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Copeland05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,5,g39,39_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Lee 02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,5,g62,62_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Pyle17,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,5,g81,81_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Lee 01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,5,g61,61_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chambers04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,5,g32,32_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,JackieOtt7,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,9,5,g58,58_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,AAFC09,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,10,5,g6,6_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Chynoweth02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,11,5,g96,96_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Reed03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,12,5,g84,84_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,AAFC04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,13,5,g1,1_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Urza02,2021,Logan,lo white Cheyenne,lo white Cheyenne 5,14,5,g93,93_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,Bradford01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,15,5,g28,28_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,6,low,lo,white,JackieOtt5,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,16,5,g56,56_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Bradford01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,1,g28,28_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Symstad3,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,1,g91,91_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Fleishman_05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,1,g46,46_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Lee 01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,1,g61,61_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Urza01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,1,g31,31_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,AAFC04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,1,g1,1_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Porensky30,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,1,g71,71_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Symstad4,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,1,g92,92_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers09,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,2,g37,37_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chynoweth02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,2,g96,96_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Wilcox02,2021,Logan,lo white Cheyenne,lo white Cheyenne 5,3,2,g95,95_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,AAFC10,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,2,g7,7_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Downs 01,2021,Logan,lo white Cheyenne,lo white Cheyenne 5,5,2,g42,42_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Shriver02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,2,g102,102_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Getts3,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,2,g49,49_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Schupp05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,2,g88,88_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Fleishman_07,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,3,g47,47_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Downs 01,2021,Logan,lo white Cheyenne,lo white Cheyenne 5,2,3,g42,42_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,AAFC08,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,3,g5,5_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyle09,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,3,g76,76_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Germino BOP 01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,3,g104,104_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chynoweth01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,3,g26,26_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Hufft01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,3,g52,52_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,JackieOtt1,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,3,g54,54_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Reed03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,4,g84,84_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyle17,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,4,g81,81_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Blumenthal01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,4,g8,8_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,4,g33,33_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chynoweth03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,4,g97,97_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyke 08,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,4,g73,73_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Copeland01,2021,Logan,lo white Cheyenne,lo white Cheyenne 5,7,4,g38,38_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Barnett01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,4,g19,19_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Blumenthal08,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,5,g24,24_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyle01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,5,g75,75_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Lee 04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,5,g64,64_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Hufft02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,5,g53,53_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Symstad1,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,5,g89,89_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers08,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,5,g36,36_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,5,g32,32_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Symstad2,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,5,g90,90_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers07,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,6,g35,35_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Adler09,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,6,g11,11_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,JackieOtt2,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,6,g55,55_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyle19,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,6,g82,82_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Lavin01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,6,g59,59_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Reed01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,6,g83,83_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Leger 1,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,6,g65,65_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,JackieOtt6,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,6,g57,57_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Symstad6,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,7,g25,25_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Holdrege1,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,7,g51,51_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Urza02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,7,g93,93_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Lee 03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,7,g63,63_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Porensky01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,7,g68,68_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Schupp04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,7,g87,87_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Copeland05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,7,g39,39_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Shriver01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,7,g101,101_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers04,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,8,g32,32_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Downs 02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,8,g43,43_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Fleishman_01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,8,g45,45_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chynoweth02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,8,g96,96_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyle15,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,8,g79,79_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers01,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,8,g29,29_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,JackieOtt5,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,8,g56,56_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyke 03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,8,g72,72_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chynoweth08,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,1,9,g100,100_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Downs 03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,9,g44,44_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,9,g30,30_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chambers06,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,9,g34,34_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Downs 03,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,9,g44,44_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Maron1,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,9,g66,66_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,AAFC05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,9,g2,2_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Schupp02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,9,g12,12_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Mancillas01,2022,Logan,lo white Cheyenne,lo white Cheyenne 5,1,10,g151,151_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Symstad6,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,2,10,g25,25_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyke 21,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,3,10,g74,74_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Lee 02,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,4,10,g62,62_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Pyle10,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,5,10,g77,77_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Adler18,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,6,10,g18,18_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,Chynoweth05,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,7,10,g98,98_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,black,JackieOtt7,2020,Reno,lo white Cheyenne,lo white Cheyenne 5,8,10,g58,58_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Lee 04,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,1,1,g64,64_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,JackieOtt1,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,2,1,g54,54_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Pyle10,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,3,1,g77,77_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Porensky17,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,4,1,g69,69_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Fleishman_07,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,5,1,g47,47_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Pyke 21,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,6,1,g74,74_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,AAFC05,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,7,1,g2,2_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,JackieOtt5,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,8,1,g56,56_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Hufft02,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,1,2,g53,53_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Pyle17,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,2,2,g81,81_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Shriver01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,3,2,g101,101_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Adler05,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,4,2,g9,9_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Chambers01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,5,2,g29,29_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Chynoweth02,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,6,2,g96,96_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Symstad1,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,7,2,g89,89_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Fleishman_05,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,8,2,g46,46_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Symstad3,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,1,3,g91,91_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Bradford01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,2,3,g28,28_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Downs 01,2021,Logan,hi black Cheyenne,hi black Cheyenne 6,3,3,g42,42_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Chambers07,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,4,3,g35,35_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Lee 03,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,5,3,g63,63_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Downs 01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,6,3,g42,42_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Fleishman_01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,7,3,g45,45_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Porensky30,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,8,3,g71,71_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Hufft01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,1,4,g52,52_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Porensky01,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,2,4,g68,68_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Chynoweth05,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,3,4,g98,98_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Schupp04,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,4,4,g87,87_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Mancillas01,2022,Logan,hi black Cheyenne,hi black Cheyenne 6,5,4,g151,151_Logan,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Lee 02,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,6,4,g62,62_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Reed03,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,7,4,g84,84_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,JackieOtt6,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,8,4,g57,57_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Shriver02,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,1,5,g102,102_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Maron1,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,2,5,g66,66_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,AAFC10,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,3,5,g7,7_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Symstad6,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,4,5,g25,25_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Pyle09,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,5,5,g76,76_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Blumenthal08,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,6,5,g24,24_Reno,#ERROR!,#ERROR!,#ERROR!
Cheyenne,7,high,hi,white,Pyle19,2020,Reno,hi black Cheyenne,hi black Cheyenne 6,7,5,g82,82_Reno,#ERROR!,#ERROR!,#ERROR!
