Site,Date,Plot,Block,Subplot,Gravel Color,Cheatgrass.ID,X,Y,Phenology.Category,Seedling present?,Are.you.harvesting.this.plant.,Did.you.loose.any.seeds.,Frost.Heaved.,Herbivory.present.,Herbivory.Intensity,Comments.or.Notes,ParentGlobalID,EditDate
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X3,3,8,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X4,4,8,>V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X5,5,8,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X6,6,8,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X7,7,8,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X8,8,8,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y8_X9,9,8,>V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X1,1,9,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X2,2,9,V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X3,3,9,Bootstage,yes,no,NA,no,no,NA,"Tiny plant BrTe, however, flowering green",f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X4,4,9,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X5,5,9,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X6,6,9,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X7,7,9,>V3,yes,no,NA,no,yes,Minimal,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X8,8,9,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y9_X9,9,9,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X1,1,1,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X2,2,1,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X3,3,1,V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X4,4,1,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X5,5,1,FG,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X6,6,1,FG,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X7,7,1,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X8,8,1,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y1_X9,9,1,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X1,1,10,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X2,2,10,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X3,3,10,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X4,4,10,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X5,5,10,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X6,6,10,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X7,7,10,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X8,8,10,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y10_X9,9,10,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X1,1,2,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X2,2,2,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X3,3,2,V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X4,4,2,>V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X5,5,2,NA,Unknown,no,NA,NA,NA,NA,Toothpick missing,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X6,6,2,>V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X7,7,2,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X8,8,2,V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y2_X9,9,2,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X1,1,3,V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X2,2,3,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X3,3,3,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X4,4,3,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X5,5,3,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X6,6,3,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X7,7,3,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X8,8,3,V3,yes,no,NA,yes,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y3_X9,9,3,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X1,1,4,V3,yes,no,NA,no,no,NA,"Plant is small and has tiny leaves, not sure if this is right phenological stage",f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X2,2,4,>V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X3,3,4,V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X4,4,4,Bootstage,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X5,5,4,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X6,6,4,>V3,yes,no,NA,no,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X7,7,4,Bootstage,yes,no,NA,yes,no,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X8,8,4,NA,None,no,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.1w,2,1,w,Y4_X9,9,4,NA,None,NA,NA,NA,NA,NA,NA,f38fad74-95d1-4930-afff-34157b27df01,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X1,1,1,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X2,2,1,NA,None,no,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X3,3,1,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X4,4,1,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X5,5,1,V2,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X6,6,1,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X7,7,1,NA,None,no,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X8,8,1,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y1_X9,9,1,V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X1,1,10,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X2,2,10,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X3,3,10,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X4,4,10,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X5,5,10,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X6,6,10,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X7,7,10,>V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X8,8,10,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y10_X9,9,10,FG,yes,no,NA,yes,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X1,1,2,V3,yes,no,NA,yes,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X2,2,2,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X3,3,2,V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X4,4,2,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X5,5,2,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X6,6,2,NA,None,no,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X7,7,2,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X8,8,2,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y2_X9,9,2,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X1,1,3,NA,None,NA,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X2,2,3,NA,None,NA,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X3,3,3,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X4,4,3,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X5,5,3,NA,None,no,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X6,6,3,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X7,7,3,NA,None,no,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X8,8,3,NA,Unknown,NA,NA,NA,NA,NA,Missing toothpick,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y3_X9,9,3,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X1,1,4,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X2,2,4,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X3,3,4,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X4,4,4,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X5,5,4,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X6,6,4,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X7,7,4,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X8,8,4,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y4_X9,9,4,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X1,1,5,NA,None,NA,NA,NA,NA,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X2,2,5,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X3,3,5,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X4,4,5,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X5,5,5,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X6,6,5,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X7,7,5,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X8,8,5,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y5_X9,9,5,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X1,1,6,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X2,2,6,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X3,3,6,>V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X4,4,6,V2,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X5,5,6,FG,yes,no,NA,yes,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X6,6,6,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X7,7,6,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X8,8,6,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y6_X9,9,6,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X1,1,7,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X2,2,7,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X3,3,7,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X4,4,7,V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X5,5,7,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X6,6,7,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X7,7,7,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X8,8,7,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y7_X9,9,7,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X1,1,8,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X2,2,8,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X3,3,8,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X4,4,8,>V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X5,5,8,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X6,6,8,V3,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X7,7,8,NA,Unknown,NA,NA,NA,NA,NA,Two plants touching toothpick,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X8,8,8,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y8_X9,9,8,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y9_X1,1,9,Bootstage,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y9_X2,2,9,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y9_X3,3,9,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
Wildcat,5/1/2023,2.3b,2,3,b,Y9_X4,4,9,FG,yes,no,NA,no,no,NA,NA,a39d2c37-9ef8-4785-9ee1-33029cc0b774,5/1/2023 21:00
