Site,Date,Block,Albedo,Density,x,y,growout,Source,Live,Length_mm,V,notes
Cheyenne,11/10/21,1,white,High,8,6,57_Reno,JackieOtt6,Y,16,V0,
Cheyenne,11/10/21,1,white,Low,14,1,57_Reno,JackieOtt6,Y,9,V0,
Cheyenne,11/10/21,2,black,High,4,7,57_Reno,JackieOtt6,N,,,
Cheyenne,11/10/21,2,black,Low,3,2,57_Reno,JackieOtt6,Y,22,V0,
Cheyenne,11/10/21,2,white,High,10,3,57_Reno,JackieOtt6,Y,14,V0,
Cheyenne,11/10/21,2,white,Low,17,1,57_Reno,JackieOtt6,Y,12,V0,
Cheyenne,11/15/21,3,black,High,1,2,57_Reno,JackieOtt6,Y,17,V0,
Cheyenne,11/10/21,3,black,Low,15,4,57_Reno,JackieOtt6,Y,8,V0,
Cheyenne,11/15/21,3,white,High,7,9,57_Reno,JackieOtt6,Y,20,V0,
Cheyenne,11/10/21,3,white,Low,11,3,57_Reno,JackieOtt6,Y,7,V0,
Cheyenne,11/15/21,4,black,High,3,10,57_Reno,JackieOtt6,Y,29,V0,leaf damaged but unbroken
Cheyenne,11/15/21,4,black,High,10,3,57_Reno,JackieOtt6,Y,50,V1,
Cheyenne,11/15/21,4,black,Low,9,2,57_Reno,JackieOtt6,Y,35,V0,
Cheyenne,11/15/21,4,black,Low,16,5,57_Reno,JackieOtt6,Y,24,V0,
Cheyenne,11/15/21,4,white,High,6,2,57_Reno,JackieOtt6,Y,14,V0,
Cheyenne,11/15/21,4,white,High,8,3,57_Reno,JackieOtt6,Y,18,V0,
Cheyenne,11/15/21,4,white,Low,2,5,57_Reno,JackieOtt6,Y,16,V0,
Cheyenne,11/15/21,4,white,Low,3,4,57_Reno,JackieOtt6,Y,12,V0,
Cheyenne,11/15/21,5,black,High,10,3,57_Reno,JackieOtt6,Y,39,V0,
Cheyenne,11/15/21,5,black,Low,9,2,57_Reno,JackieOtt6,Y,34,V0,leaf broken
Cheyenne,11/15/21,5,white,High,3,4,57_Reno,JackieOtt6,Y,11,V0,
Cheyenne,11/15/21,5,white,Low,15,2,57_Reno,JackieOtt6,Y,11,V0,
Cheyenne,11/15/21,6,black,High,5,9,57_Reno,JackieOtt6,Y,36,V0,
Cheyenne,11/15/21,6,black,High,5,10,57_Reno,JackieOtt6,Y,46,V1,
Cheyenne,11/15/21,6,black,Low,2,5,57_Reno,JackieOtt6,Y,30,V0,
Cheyenne,11/15/21,6,black,Low,5,1,57_Reno,JackieOtt6,Y,36,V1,
Cheyenne,11/15/21,6,white,High,6,2,57_Reno,JackieOtt6,Y,25,V0,
Cheyenne,11/15/21,6,white,High,10,4,57_Reno,JackieOtt6,Y,22,V0,
Cheyenne,11/15/21,6,white,Low,9,2,57_Reno,JackieOtt6,Y,14,V0,
Cheyenne,11/15/21,6,white,Low,18,2,57_Reno,JackieOtt6,Y,17,V0,
Cheyenne,11/16/21,7,black,High,10,4,57_Reno,JackieOtt6,Y,20,V0,leaf broken
Cheyenne,11/16/21,7,black,Low,7,4,57_Reno,JackieOtt6,Y,39,V0,
Cheyenne,11/16/21,7,white,High,2,4,57_Reno,JackieOtt6,Y,25,V0,
Cheyenne,11/17/21,7,white,Low,15,1,57_Reno,JackieOtt6,Y,18,V0,
Cheyenne,11/17/21,8,black,High,2,10,57_Reno,JackieOtt6,Y,40,V0,
Cheyenne,11/17/21,8,black,Low,17,5,57_Reno,JackieOtt6,Y,20,V0,
Cheyenne,11/17/21,8,white,High,10,8,57_Reno,JackieOtt6,Y,33,V0,
Cheyenne,11/17/21,8,white,Low,20,5,57_Reno,JackieOtt6,Y,25,V0,
Cheyenne,11/17/21,9,black,High,8,4,57_Reno,JackieOtt6,Y,32,V1,
Cheyenne,11/17/21,9,black,Low,1,5,57_Reno,JackieOtt6,Y,13,V0,
Cheyenne,11/17/21,9,white,High,6,4,57_Reno,JackieOtt6,Y,4,V0,
Cheyenne,11/17/21,9,white,Low,7,1,57_Reno,JackieOtt6,Y,8,V0,
Cheyenne,11/17/21,10,black,High,7,4,57_Reno,JackieOtt6,Y,26,V0,
Cheyenne,11/17/21,10,black,Low,19,2,57_Reno,JackieOtt6,Y,31,V0,leaf broken
Cheyenne,11/17/21,10,white,High,8,9,57_Reno,JackieOtt6,Y,25,V0,
Cheyenne,11/17/21,10,white,Low,9,5,57_Reno,JackieOtt6,Y,28,V0,
Cheyenne,11/10/21,1,black,High,5,8,58_Reno,JackieOtt7,Y,33,V0,
Cheyenne,11/10/21,1,black,Low,14,2,58_Reno,JackieOtt7,Y,34,V0,
Cheyenne,11/10/21,1,white,High,4,2,58_Reno,JackieOtt7,Y,24,V0,
Cheyenne,11/10/21,1,white,Low,3,3,58_Reno,JackieOtt7,Y,10,V0,
Cheyenne,11/10/21,2,black,High,3,6,58_Reno,JackieOtt7,Y,31,V0,
Cheyenne,11/10/21,2,black,Low,5,5,58_Reno,JackieOtt7,Y,28,V0,
Cheyenne,11/10/21,2,white,High,5,9,58_Reno,JackieOtt7,Y,16,V0,
Cheyenne,11/10/21,2,white,Low,4,2,58_Reno,JackieOtt7,Y,11,V0,
Cheyenne,11/15/21,3,black,High,2,8,58_Reno,JackieOtt7,Y,31,V0,
Cheyenne,11/10/21,3,black,Low,8,5,58_Reno,JackieOtt7,Y,33,V0,
Cheyenne,11/15/21,3,white,High,6,1,58_Reno,JackieOtt7,Y,27,V0,
Cheyenne,11/10/21,3,white,Low,6,2,58_Reno,JackieOtt7,Y,4,V0,leaf broken
Cheyenne,11/15/21,4,black,High,2,3,58_Reno,JackieOtt7,Y,47,V1,
Cheyenne,11/15/21,4,black,Low,11,5,58_Reno,JackieOtt7,Y,36,V0,
Cheyenne,11/15/21,4,white,High,7,5,58_Reno,JackieOtt7,Y,14,V0,
Cheyenne,11/15/21,4,white,Low,8,5,58_Reno,JackieOtt7,Y,20,V0,
Cheyenne,11/15/21,5,black,High,8,3,58_Reno,JackieOtt7,Y,37,V1,
Cheyenne,11/15/21,5,black,Low,5,1,58_Reno,JackieOtt7,Y,41,V1,
Cheyenne,11/15/21,5,white,High,10,5,58_Reno,JackieOtt7,Y,23,V0,
Cheyenne,11/15/21,5,white,Low,16,2,58_Reno,JackieOtt7,Y,12,V0,
Cheyenne,11/15/21,6,black,High,8,8,58_Reno,JackieOtt7,Y,15,V0,
Cheyenne,11/15/21,6,black,Low,14,4,58_Reno,JackieOtt7,Y,14,V0,
Cheyenne,11/15/21,6,white,High,1,9,58_Reno,JackieOtt7,Y,21,V0,
Cheyenne,11/15/21,6,white,Low,9,5,58_Reno,JackieOtt7,Y,19,V0,
Cheyenne,11/16/21,7,black,High,1,8,58_Reno,JackieOtt7,Y,24,V1,leaf broken
Cheyenne,11/16/21,7,black,Low,12,5,58_Reno,JackieOtt7,Y,43,V1,
Cheyenne,11/16/21,7,white,High,7,7,58_Reno,JackieOtt7,Y,36,V0,
Cheyenne,11/17/21,7,white,Low,12,1,58_Reno,JackieOtt7,Y,32,V0,
Cheyenne,11/17/21,8,black,High,8,3,58_Reno,JackieOtt7,Y,32,V0,
Cheyenne,11/17/21,8,black,Low,4,2,58_Reno,JackieOtt7,Y,42,V0,
Cheyenne,11/17/21,8,white,High,3,6,58_Reno,JackieOtt7,Y,26,V0,
Cheyenne,11/17/21,8,white,Low,13,4,58_Reno,JackieOtt7,Y,21,V0,
Cheyenne,11/17/21,9,black,High,2,1,58_Reno,JackieOtt7,Y,39,V1,
Cheyenne,11/17/21,9,black,High,6,7,58_Reno,JackieOtt7,Y,44,V0,
Cheyenne,11/17/21,9,black,High,6,10,58_Reno,JackieOtt7,Y,40,V1,
Cheyenne,11/17/21,9,black,Low,3,3,58_Reno,JackieOtt7,N,,,
Cheyenne,11/17/21,9,black,Low,11,5,58_Reno,JackieOtt7,Y,28,V0,
Cheyenne,11/17/21,9,black,Low,18,2,58_Reno,JackieOtt7,Y,39,V1,
Cheyenne,11/17/21,9,white,High,4,10,58_Reno,JackieOtt7,Y,9,V0,
Cheyenne,11/17/21,9,white,High,6,2,58_Reno,JackieOtt7,Y,10,V0,
Cheyenne,11/17/21,9,white,High,7,8,58_Reno,JackieOtt7,N,,,
Cheyenne,11/17/21,9,white,Low,5,1,58_Reno,JackieOtt7,N,,,
Cheyenne,11/17/21,9,white,Low,6,4,58_Reno,JackieOtt7,Y,26,V0,
Cheyenne,11/17/21,9,white,Low,14,4,58_Reno,JackieOtt7,Y,16,V0,
Cheyenne,11/17/21,10,black,High,1,6,58_Reno,JackieOtt7,Y,31,V1,
Cheyenne,11/17/21,10,black,Low,11,5,58_Reno,JackieOtt7,Y,34,V0,
Cheyenne,11/17/21,10,white,High,8,3,58_Reno,JackieOtt7,Y,20,V0,
Cheyenne,11/17/21,10,white,Low,14,3,58_Reno,JackieOtt7,Y,25,V0,
Cheyenne,11/10/21,1,black,High,6,1,59_Reno,Lavin01,Y,21,V0,
Cheyenne,11/10/21,1,black,Low,1,4,59_Reno,Lavin01,Y,31,V0,
Cheyenne,11/10/21,1,white,High,1,7,59_Reno,Lavin01,Y,14,V0,
Cheyenne,11/10/21,1,white,Low,15,4,59_Reno,Lavin01,Y,14,V0,
Cheyenne,11/10/21,2,black,High,10,10,59_Reno,Lavin01,Y,13,V0,
Cheyenne,11/10/21,2,black,Low,6,2,59_Reno,Lavin01,Y,26,V0,
Cheyenne,11/10/21,2,white,High,10,10,59_Reno,Lavin01,Y,12,V0,
Cheyenne,11/10/21,2,white,Low,2,5,59_Reno,Lavin01,Y,3,V0,
Cheyenne,11/15/21,3,black,High,7,3,59_Reno,Lavin01,Y,38,V1,
Cheyenne,11/10/21,3,black,Low,5,4,59_Reno,Lavin01,Y,23,V0,
Cheyenne,11/15/21,3,white,High,5,10,59_Reno,Lavin01,Y,21,V0,
Cheyenne,11/10/21,3,white,Low,8,4,59_Reno,Lavin01,Y,4,V0,
Cheyenne,11/15/21,4,black,High,2,1,59_Reno,Lavin01,Y,36,V1,
Cheyenne,11/15/21,4,black,Low,9,5,59_Reno,Lavin01,Y,29,V0,
Cheyenne,11/15/21,4,white,High,8,8,59_Reno,Lavin01,Y,15,V0,
Cheyenne,11/15/21,4,white,Low,7,3,59_Reno,Lavin01,Y,7,V0,
Cheyenne,11/15/21,5,black,High,9,8,59_Reno,Lavin01,Y,32,V0,
Cheyenne,11/15/21,5,black,Low,12,1,59_Reno,Lavin01,Y,34,V0,
Cheyenne,11/15/21,5,white,High,5,7,59_Reno,Lavin01,Y,13,V0,
Cheyenne,11/15/21,5,white,Low,3,3,59_Reno,Lavin01,Y,11,V0,
Cheyenne,11/15/21,6,black,High,5,2,59_Reno,Lavin01,Y,36,V1,
Cheyenne,11/15/21,6,black,Low,9,1,59_Reno,Lavin01,Y,12,V0,
Cheyenne,11/15/21,6,white,High,2,8,59_Reno,Lavin01,Y,13,V0,
Cheyenne,11/15/21,6,white,Low,5,1,59_Reno,Lavin01,Y,12,V0,
Cheyenne,11/16/21,7,black,High,6,6,59_Reno,Lavin01,Y,44,V1,
Cheyenne,11/16/21,7,black,Low,14,4,59_Reno,Lavin01,Y,39,V0,
Cheyenne,11/16/21,7,white,High,6,10,59_Reno,Lavin01,Y,24,V0,
Cheyenne,11/17/21,7,white,Low,12,2,59_Reno,Lavin01,Y,25,V0,
Cheyenne,11/17/21,8,black,High,9,8,59_Reno,Lavin01,N,,,
Cheyenne,11/17/21,8,black,Low,7,5,59_Reno,Lavin01,Y,34,V0,
Cheyenne,11/17/21,8,white,High,2,4,59_Reno,Lavin01,Y,18,V0,
Cheyenne,11/17/21,8,white,Low,11,3,59_Reno,Lavin01,Y,24,V0,
Cheyenne,11/17/21,9,black,High,5,6,59_Reno,Lavin01,Y,42,V0,
Cheyenne,11/17/21,9,black,High,10,2,59_Reno,Lavin01,Y,45,V0,
Cheyenne,11/17/21,9,black,Low,8,3,59_Reno,Lavin01,Y,9,V1,leaf broken
Cheyenne,11/17/21,9,black,Low,20,1,59_Reno,Lavin01,Y,38,V0,
Cheyenne,11/17/21,9,white,High,7,10,59_Reno,Lavin01,Y,23,V0,
Cheyenne,11/17/21,9,white,High,8,9,59_Reno,Lavin01,Y,1,V0,
Cheyenne,11/17/21,9,white,Low,19,4,59_Reno,Lavin01,Y,23,V0,
Cheyenne,11/17/21,9,white,Low,19,5,59_Reno,Lavin01,Y,19,V0,"toothpick broken, could be replaced"
Cheyenne,11/17/21,10,black,High,1,7,59_Reno,Lavin01,N,,,
Cheyenne,11/17/21,10,black,High,3,7,59_Reno,Lavin01,Y,10,V0,
Cheyenne,11/17/21,10,black,Low,14,3,59_Reno,Lavin01,N,,,
Cheyenne,11/17/21,10,black,Low,19,5,59_Reno,Lavin01,Y,27,V0,
Cheyenne,11/17/21,10,white,High,6,3,59_Reno,Lavin01,Y,16,V0,
Cheyenne,11/17/21,10,white,High,6,10,59_Reno,Lavin01,N,,,
Cheyenne,11/17/21,10,white,Low,4,3,59_Reno,Lavin01,Y,27,V0,
Cheyenne,11/17/21,10,white,Low,10,5,59_Reno,Lavin01,Y,13,V0,
Cheyenne,11/10/21,1,black,High,8,8,6_Reno,AAFC09,N,,,
Cheyenne,11/10/21,1,black,Low,2,4,6_Reno,AAFC09,Y,43,V0,
Cheyenne,11/10/21,1,white,High,6,3,6_Reno,AAFC09,Y,20,V0,
Cheyenne,11/10/21,1,white,Low,6,5,6_Reno,AAFC09,Y,12,V0,
Cheyenne,11/10/21,2,black,High,7,7,6_Reno,AAFC09,Y,41,V0,
Cheyenne,11/10/21,2,black,Low,13,5,6_Reno,AAFC09,Y,17,V0,
Cheyenne,11/10/21,2,white,High,9,5,6_Reno,AAFC09,N,,,
Cheyenne,11/10/21,2,white,Low,6,3,6_Reno,AAFC09,N,,,
Cheyenne,11/15/21,3,black,High,1,4,6_Reno,AAFC09,Y,34,V0,
Cheyenne,11/10/21,3,black,Low,2,1,6_Reno,AAFC09,Y,25,V0,
Cheyenne,11/15/21,3,white,High,4,4,6_Reno,AAFC09,Y,23,V0,
Cheyenne,11/10/21,3,white,Low,5,5,6_Reno,AAFC09,Y,12,V0,
Cheyenne,11/15/21,4,black,High,6,8,6_Reno,AAFC09,Y,46,V0,
Cheyenne,11/15/21,4,black,Low,8,5,6_Reno,AAFC09,Y,16,V0,
Cheyenne,11/15/21,4,white,High,2,1,6_Reno,AAFC09,Y,22,V0,
Cheyenne,11/15/21,4,white,Low,8,4,6_Reno,AAFC09,N,,,
Cheyenne,11/15/21,5,black,High,5,4,6_Reno,AAFC09,Y,40,V0,
Cheyenne,11/15/21,5,black,Low,19,5,6_Reno,AAFC09,Y,21,V0,
Cheyenne,11/15/21,5,white,High,6,7,6_Reno,AAFC09,Y,16,V0,
Cheyenne,11/15/21,5,white,Low,7,1,6_Reno,AAFC09,Y,13,V0,
Cheyenne,11/15/21,6,black,High,3,6,6_Reno,AAFC09,Y,45,V0,
Cheyenne,11/15/21,6,black,High,7,10,6_Reno,AAFC09,Y,43,V1,
Cheyenne,11/15/21,6,black,Low,3,4,6_Reno,AAFC09,Y,22,V0,
Cheyenne,11/15/21,6,black,Low,10,3,6_Reno,AAFC09,Y,38,V0,
Cheyenne,11/15/21,6,white,High,7,2,6_Reno,AAFC09,Y,18,V0,
Cheyenne,11/15/21,6,white,High,10,3,6_Reno,AAFC09,Y,23,V0,
Cheyenne,11/15/21,6,white,Low,10,1,6_Reno,AAFC09,Y,26,V0,
Cheyenne,11/15/21,6,white,Low,12,3,6_Reno,AAFC09,Y,22,V0,
Cheyenne,11/16/21,7,black,High,2,2,6_Reno,AAFC09,Y,41,V0,
Cheyenne,11/16/21,7,black,High,2,4,6_Reno,AAFC09,Y,50,V1,
Cheyenne,11/16/21,7,black,Low,11,2,6_Reno,AAFC09,Y,39,V0,
Cheyenne,11/16/21,7,black,Low,15,3,6_Reno,AAFC09,Y,40,V0,
Cheyenne,11/16/21,7,white,High,7,10,6_Reno,AAFC09,Y,17,V0,
Cheyenne,11/16/21,7,white,High,8,6,6_Reno,AAFC09,Y,32,V0,
Cheyenne,11/17/21,7,white,Low,2,1,6_Reno,AAFC09,Y,15,V0,
Cheyenne,11/17/21,7,white,Low,19,5,6_Reno,AAFC09,Y,25,V0,
Cheyenne,11/17/21,8,black,High,3,8,6_Reno,AAFC09,Y,41,V0,
Cheyenne,11/17/21,8,black,Low,13,5,6_Reno,AAFC09,Y,43,V1,
Cheyenne,11/17/21,8,white,High,1,2,6_Reno,AAFC09,Y,20,V0,
Cheyenne,11/17/21,8,white,Low,17,3,6_Reno,AAFC09,Y,24,V0,
Cheyenne,11/17/21,9,black,High,5,5,6_Reno,AAFC09,Y,36,V0,
Cheyenne,11/17/21,9,black,Low,12,4,6_Reno,AAFC09,Y,45,V1,
Cheyenne,11/17/21,9,white,High,6,7,6_Reno,AAFC09,Y,15,V1,
Cheyenne,11/17/21,9,white,Low,2,3,6_Reno,AAFC09,N,,,
Cheyenne,11/17/21,10,black,High,5,9,6_Reno,AAFC09,Y,41,V1,
Cheyenne,11/17/21,10,black,Low,2,5,6_Reno,AAFC09,Y,35,V0,
Cheyenne,11/17/21,10,white,High,10,1,6_Reno,AAFC09,Y,30,V0,
Cheyenne,11/17/21,10,white,Low,5,3,6_Reno,AAFC09,N,,,
Cheyenne,11/10/21,2,black,Low,14,4,60_Logan,Lavin02,Y,23,V0,
Cheyenne,11/15/21,3,black,High,4,9,60_Logan,Lavin02,Y,31,V0,
Cheyenne,11/10/21,3,white,Low,15,4,60_Logan,Lavin02,Y,3,V0,
Cheyenne,11/15/21,5,white,High,5,6,60_Logan,Lavin02,Y,10,V0,
Cheyenne,11/15/21,5,white,Low,18,5,60_Logan,Lavin02,Y,8,V0,
Cheyenne,11/15/21,6,white,Low,4,1,60_Logan,Lavin02,N,,,
Cheyenne,11/16/21,7,black,High,4,10,60_Logan,Lavin02,Y,24,V0,
Cheyenne,11/17/21,9,black,Low,16,1,60_Logan,Lavin02,Y,50,V0,
Cheyenne,11/17/21,10,black,High,7,9,60_Logan,Lavin02,Y,24,V0,
Cheyenne,11/17/21,10,white,Low,19,1,60_Logan,Lavin02,Y,23,V0,
Cheyenne,11/10/21,1,black,High,9,3,60_Reno,Lavin02,Y,48,V1,
Cheyenne,11/10/21,1,black,Low,17,4,60_Reno,Lavin02,Y,39,V0,leaf damaged but unbroken
Cheyenne,11/10/21,1,white,High,2,9,60_Reno,Lavin02,Y,23,V0,
Cheyenne,11/10/21,1,white,Low,4,2,60_Reno,Lavin02,Y,17,V0,
Cheyenne,11/10/21,2,black,High,7,4,60_Reno,Lavin02,N,,,
Cheyenne,11/10/21,2,white,High,4,3,60_Reno,Lavin02,Y,17,V0,
Cheyenne,11/10/21,2,white,Low,15,5,60_Reno,Lavin02,Y,16,V0,
Cheyenne,11/10/21,3,black,Low,14,3,60_Reno,Lavin02,Y,32,V0,
Cheyenne,11/15/21,3,white,High,1,3,60_Reno,Lavin02,Y,25,V0,
Cheyenne,11/15/21,4,black,High,9,8,60_Reno,Lavin02,Y,47,V1,
Cheyenne,11/15/21,4,black,Low,6,5,60_Reno,Lavin02,Y,42,V0,
Cheyenne,11/15/21,4,white,High,4,7,60_Reno,Lavin02,Y,24,V0,
Cheyenne,11/15/21,4,white,Low,17,4,60_Reno,Lavin02,Y,27,V0,
Cheyenne,11/15/21,5,black,High,5,7,60_Reno,Lavin02,Y,53,V0,
Cheyenne,11/15/21,5,black,Low,11,1,60_Reno,Lavin02,Y,49,V1,
Cheyenne,11/15/21,6,black,High,3,9,60_Reno,Lavin02,Y,43,V1,
Cheyenne,11/15/21,6,black,Low,17,3,60_Reno,Lavin02,Y,32,V0,
Cheyenne,11/15/21,6,white,High,10,6,60_Reno,Lavin02,Y,34,V0,
Cheyenne,11/16/21,7,black,Low,3,1,60_Reno,Lavin02,Y,44,V1,
Cheyenne,11/16/21,7,white,High,5,6,60_Reno,Lavin02,Y,34,V0,
Cheyenne,11/17/21,7,white,Low,17,3,60_Reno,Lavin02,Y,36,V0,
Cheyenne,11/17/21,8,black,High,9,3,60_Reno,Lavin02,Y,11,V0,
Cheyenne,11/17/21,8,black,Low,16,5,60_Reno,Lavin02,Y,48,V1,
Cheyenne,11/17/21,8,white,High,3,2,60_Reno,Lavin02,Y,24,V0,
Cheyenne,11/17/21,8,white,Low,4,4,60_Reno,Lavin02,Y,17,V0,
Cheyenne,11/17/21,9,black,High,2,7,60_Reno,Lavin02,Y,46,V0,
Cheyenne,11/17/21,9,white,High,7,5,60_Reno,Lavin02,Y,36,V0,
Cheyenne,11/17/21,9,white,Low,8,4,60_Reno,Lavin02,Y,35,V0,
Cheyenne,11/17/21,10,black,High,7,1,60_Reno,Lavin02,Y,37,V0,
Cheyenne,11/17/21,10,black,Low,11,1,60_Reno,Lavin02,Y,16,V0,
Cheyenne,11/17/21,10,black,Low,11,3,60_Reno,Lavin02,Y,43,V1,
Cheyenne,11/17/21,10,white,High,9,9,60_Reno,Lavin02,N,,,
Cheyenne,11/17/21,10,white,High,10,6,60_Reno,Lavin02,N,,,
Cheyenne,11/17/21,10,white,Low,5,5,60_Reno,Lavin02,Y,39,V0,
Cheyenne,11/10/21,1,black,High,4,10,61_Reno,Lee1,Y,35,V0,
Cheyenne,11/10/21,1,black,High,9,10,61_Reno,Lee1,Y,41,V0,
Cheyenne,11/10/21,1,black,Low,17,5,61_Reno,Lee1,Y,42,V0,
Cheyenne,11/10/21,1,black,Low,19,5,61_Reno,Lee1,Y,41,V0,
Cheyenne,11/10/21,1,white,High,2,10,61_Reno,Lee1,Y,24,V0,
Cheyenne,11/10/21,1,white,High,3,6,61_Reno,Lee1,Y,25,V0,
Cheyenne,11/10/21,1,white,Low,3,1,61_Reno,Lee1,Y,25,V0,
Cheyenne,11/10/21,1,white,Low,16,4,61_Reno,Lee1,Y,11,V0,
Cheyenne,11/10/21,2,black,High,5,10,61_Reno,Lee1,Y,29,V0,
Cheyenne,11/10/21,2,black,Low,8,3,61_Reno,Lee1,Y,20,V0,
Cheyenne,11/10/21,2,white,High,10,5,61_Reno,Lee1,Y,23,V0,
Cheyenne,11/10/21,2,white,Low,7,3,61_Reno,Lee1,Y,22,V0,
Cheyenne,11/15/21,3,black,High,8,8,61_Reno,Lee1,Y,33,V1,
Cheyenne,11/10/21,3,black,Low,9,5,61_Reno,Lee1,Y,37,V0,
Cheyenne,11/15/21,3,white,High,6,9,61_Reno,Lee1,Y,31,V0,
Cheyenne,11/10/21,3,white,Low,12,1,61_Reno,Lee1,Y,4,V0,leaf broken
Cheyenne,11/15/21,4,black,High,8,5,61_Reno,Lee1,Y,48,V1,
Cheyenne,11/15/21,4,black,Low,18,2,61_Reno,Lee1,Y,43,V1,
Cheyenne,11/15/21,4,white,High,8,6,61_Reno,Lee1,Y,17,V0,
Cheyenne,11/15/21,4,white,Low,10,4,61_Reno,Lee1,Y,29,V0,
Cheyenne,11/15/21,5,black,High,1,8,61_Reno,Lee1,Y,48,V1,
Cheyenne,11/15/21,5,black,Low,10,3,61_Reno,Lee1,Y,47,V1,
Cheyenne,11/15/21,5,white,High,9,10,61_Reno,Lee1,Y,29,V0,
Cheyenne,11/15/21,5,white,Low,15,5,61_Reno,Lee1,Y,26,V0,
Cheyenne,11/15/21,6,black,High,9,2,61_Reno,Lee1,Y,15,V0,leaf broken
Cheyenne,11/15/21,6,black,Low,12,2,61_Reno,Lee1,Y,38,V1,
Cheyenne,11/15/21,6,white,High,1,1,61_Reno,Lee1,Y,31,V0,
Cheyenne,11/15/21,6,white,Low,3,4,61_Reno,Lee1,Y,27,V0,
Cheyenne,11/16/21,7,black,High,5,9,61_Reno,Lee1,Y,52,V1,leaf damaged but unbroken
Cheyenne,11/16/21,7,black,Low,4,4,61_Reno,Lee1,Y,46,V1,
Cheyenne,11/16/21,7,white,High,2,5,61_Reno,Lee1,Y,40,V0,
Cheyenne,11/17/21,7,white,Low,11,2,61_Reno,Lee1,Y,29,V0,
Cheyenne,11/17/21,8,black,High,2,1,61_Reno,Lee1,Y,37,V1,
Cheyenne,11/17/21,8,black,High,10,1,61_Reno,Lee1,Y,29,V0,
Cheyenne,11/17/21,8,black,Low,13,4,61_Reno,Lee1,Y,44,V1,
Cheyenne,11/17/21,8,black,Low,20,4,61_Reno,Lee1,Y,15,V1,leaf broken
Cheyenne,11/17/21,8,white,High,2,5,61_Reno,Lee1,Y,21,V0,
Cheyenne,11/17/21,8,white,High,7,6,61_Reno,Lee1,Y,41,V0,
Cheyenne,11/17/21,8,white,Low,11,2,61_Reno,Lee1,Y,36,V0,
Cheyenne,11/17/21,8,white,Low,19,3,61_Reno,Lee1,N,,,
Cheyenne,11/17/21,9,black,High,8,5,61_Reno,Lee1,Y,43,V0,
Cheyenne,11/17/21,9,black,Low,5,2,61_Reno,Lee1,Y,41,V0,
Cheyenne,11/17/21,9,white,High,2,1,61_Reno,Lee1,Y,22,V0,
Cheyenne,11/17/21,9,white,Low,20,5,61_Reno,Lee1,Y,32,V0,
Cheyenne,11/17/21,10,black,High,2,9,61_Reno,Lee1,Y,23,V1,leaf broken
Cheyenne,11/17/21,10,black,Low,10,2,61_Reno,Lee1,Y,37,V1,leaf damaged but unbroken
Cheyenne,11/17/21,10,white,High,5,3,61_Reno,Lee1,Y,27,V0,
Cheyenne,11/17/21,10,white,Low,18,1,61_Reno,Lee1,Y,28,V0,
Cheyenne,11/10/21,1,black,High,9,1,62_Reno,Lee2,Y,48,V1,
Cheyenne,11/10/21,1,black,Low,12,1,62_Reno,Lee2,Y,42,V0,
Cheyenne,11/10/21,1,white,High,2,8,62_Reno,Lee2,Y,28,V0,
Cheyenne,11/10/21,1,white,Low,11,1,62_Reno,Lee2,Y,4,V0,
Cheyenne,11/10/21,2,black,High,10,1,62_Reno,Lee2,Y,36,V0,
Cheyenne,11/10/21,2,black,Low,6,4,62_Reno,Lee2,Y,42,V0,
Cheyenne,11/10/21,2,white,High,6,5,62_Reno,Lee2,Y,11,V0,
Cheyenne,11/10/21,2,white,Low,3,2,62_Reno,Lee2,Y,26,V0,
Cheyenne,11/15/21,3,black,High,8,1,62_Reno,Lee2,Y,54,V1,
Cheyenne,11/10/21,3,black,Low,10,1,62_Reno,Lee2,Y,33,V0,
Cheyenne,11/15/21,3,white,High,1,2,62_Reno,Lee2,Y,24,V0,
Cheyenne,11/10/21,3,white,Low,20,1,62_Reno,Lee2,Y,12,V0,
Cheyenne,11/15/21,4,black,High,5,6,62_Reno,Lee2,Y,19,V0,leaf broken
Cheyenne,11/15/21,4,black,Low,10,5,62_Reno,Lee2,Y,43,V1,leaf damaged but unbroken
Cheyenne,11/15/21,4,white,High,3,9,62_Reno,Lee2,Y,21,V0,
Cheyenne,11/15/21,4,white,Low,15,5,62_Reno,Lee2,Y,17,V0,
Cheyenne,11/15/21,5,black,High,5,10,62_Reno,Lee2,Y,53,V1,
Cheyenne,11/15/21,5,black,Low,16,5,62_Reno,Lee2,Y,46,V1,
Cheyenne,11/15/21,5,white,High,1,2,62_Reno,Lee2,Y,28,V0,
Cheyenne,11/15/21,5,white,Low,9,2,62_Reno,Lee2,Y,27,V0,
Cheyenne,11/15/21,6,black,High,10,7,62_Reno,Lee2,Y,51,V1,
Cheyenne,11/15/21,6,black,Low,10,5,62_Reno,Lee2,Y,39,V0,
Cheyenne,11/15/21,6,white,High,3,7,62_Reno,Lee2,Y,37,V0,
Cheyenne,11/15/21,6,white,Low,11,1,62_Reno,Lee2,Y,26,V0,
Cheyenne,11/16/21,7,black,High,3,3,62_Reno,Lee2,Y,30,V1,leaf broken
Cheyenne,11/16/21,7,black,Low,16,3,62_Reno,Lee2,Y,45,V1,
Cheyenne,11/16/21,7,white,High,5,3,62_Reno,Lee2,Y,45,V1,
