block,plot,x,y,harvest_date,density,albedo,live_harvest,v_harvest,harvest,tillers,biomass_whole,inflor_mass,note_standard_harvest,plantID,site,year,genotype,jday,live,v,herbivory,frost_heave,notes,mean_flower
2,3,4,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_484,CH,2023,55,159.44444444444446,Y,V1,NA,NA,E,159.44444444444446
9,3,4,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2748,CH,2023,55,159.44444444444446,N,NA,NA,NA,D,159.44444444444446
2,4,6,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_630,CH,2023,55,159.44444444444446,N,NA,NA,NA,NA,159.44444444444446
5,2,10,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1402,CH,2023,55,159.44444444444446,Y,V2,NA,NA,D,159.44444444444446
10,1,5,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2901,CH,2023,55,159.44444444444446,N,NA,NA,NA,D,159.44444444444446
8,4,2,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2514,CH,2023,55,159.44444444444446,Y,V2,NA,NA,D,159.44444444444446
4,2,8,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1080,CH,2023,55,159.44444444444446,N,NA,NA,NA,D,159.44444444444446
3,3,6,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_862,CH,2023,55,159.44444444444446,Y,V1,NA,NA,E,159.44444444444446
5,4,3,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1555,CH,2023,55,159.44444444444446,Y,V2,NA,NA,D,159.44444444444446
3,4,3,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_947,CH,2023,55,159.44444444444446,Y,V2,NA,NA,"E, FH",159.44444444444446
2,2,1,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_449,CH,2023,55,159.44444444444446,Y,V2,NA,NA,E,159.44444444444446
7,2,8,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2024,CH,2023,55,159.44444444444446,Y,V3,NA,NA,E,159.44444444444446
10,3,6,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3094,CH,2023,56,160,N,NA,NA,NA,D,160
2,1,2,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_330,CH,2023,56,160,Y,V3,NA,NA,E,160
2,4,14,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_590,CH,2023,56,160,Y,V2,NA,NA,D,160
8,2,16,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2336,CH,2023,56,160,Y,V3,NA,NA,E,160
10,4,2,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3186,CH,2023,56,160,Y,V2,NA,NA,E,160
9,2,1,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2673,CH,2023,56,160,Y,V2,NA,NA,D,160
7,2,16,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2080,CH,2023,56,160,Y,V2,NA,NA,D,160
2,2,7,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_439,CH,2023,56,160,Y,V2,NA,NA,D,160
3,2,4,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_788,CH,2023,56,160,Y,V3+,NA,NA,D,160
6,2,15,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1759,CH,2023,56,160,Y,V2,NA,NA,D,160
4,3,1,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1169,CH,2023,56,160,N,NA,NA,NA,D,160
3,4,16,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_944,CH,2023,56,160,Y,V2,NA,NA,D,160
6,1,2,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1610,CH,2023,56,160,Y,V1,NA,NA,E,160
1,3,8,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_208,CH,2023,56,160,Y,V1,NA,NA,E,160
6,3,8,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1784,CH,2023,56,160,Y,V1,NA,NA,D,160
8,1,2,8,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2298,CH,2023,56,160,Y,V1,NA,NA,D,160
5,3,6,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1470,CH,2023,56,160,Y,V0,NA,NA,E,160
9,1,8,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2616,CH,2023,56,160,N,NA,NA,NA,D,160
4,4,4,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1268,CH,2023,56,160,Y,V0,NA,NA,E,160
7,4,10,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2218,CH,2023,56,160,N,NA,NA,NA,D,160
10,2,2,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3010,CH,2023,56,160,N,NA,NA,NA,D,160
7,3,8,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2088,CH,2023,56,160,Y,V1,NA,NA,E,160
3,4,1,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_929,CH,2023,57,164.10526315789474,Y,V3,NA,NA,E,164.10526315789474
10,3,7,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3063,CH,2023,57,164.10526315789474,Y,V2,NA,NA,E,164.10526315789474
5,4,9,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1593,CH,2023,57,164.10526315789474,N,NA,NA,NA,D,164.10526315789474
7,4,14,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2222,CH,2023,57,164.10526315789474,Y,V1,NA,NA,D,164.10526315789474
3,1,8,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_696,CH,2023,57,164.10526315789474,Y,V2,NA,NA,D,164.10526315789474
2,1,7,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_335,CH,2023,57,164.10526315789474,Y,V3+,NA,NA,E,164.10526315789474
4,2,6,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1094,CH,2023,57,164.10526315789474,Y,V3,NA,NA,E,164.10526315789474
9,3,8,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2760,CH,2023,57,164.10526315789474,Y,V2,NA,NA,D,164.10526315789474
4,4,8,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1256,CH,2023,57,164.10526315789474,N,NA,NA,NA,FH,164.10526315789474
8,4,16,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2496,CH,2023,57,164.10526315789474,Y,V1,NA,NA,E,164.10526315789474
10,4,12,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3164,CH,2023,57,164.10526315789474,Y,V2,NA,NA,D,164.10526315789474
9,2,4,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2692,CH,2023,57,164.10526315789474,Y,V2,NA,NA,D,164.10526315789474
7,2,2,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2066,CH,2023,57,164.10526315789474,Y,V2,NA,NA,"D, FH",164.10526315789474
3,2,4,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_724,CH,2023,57,164.10526315789474,Y,V3,NA,NA,D,164.10526315789474
2,3,3,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_547,CH,2023,57,164.10526315789474,Y,V1,NA,NA,E,164.10526315789474
9,4,5,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2837,CH,2023,57,164.10526315789474,N,NA,NA,NA,NA,164.10526315789474
3,3,6,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_822,CH,2023,57,164.10526315789474,Y,V2,NA,NA,"D, FH",164.10526315789474
1,4,2,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_306,CH,2023,57,164.10526315789474,N,NA,NA,NA,D,164.10526315789474
8,2,8,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2376,CH,2023,57,164.10526315789474,Y,V3,NA,NA,D,164.10526315789474
2,1,5,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_397,CH,2023,57,164.10526315789474,Y,V1,NA,NA,D,164.10526315789474
5,3,7,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1511,CH,2023,57,164.10526315789474,N,NA,NA,NA,D,164.10526315789474
5,2,2,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1426,CH,2023,57,164.10526315789474,Y,V3+,NA,NA,D,164.10526315789474
2,2,10,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_458,CH,2023,57,164.10526315789474,Y,V3+,NA,NA,D,164.10526315789474
1,1,4,1,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_4,CH,2023,57,164.10526315789474,Y,V2,NA,NA,E,164.10526315789474
7,3,8,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2112,CH,2023,57,164.10526315789474,Y,V1,NA,NA,D,164.10526315789474
6,1,1,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1609,CH,2023,57,164.10526315789474,Y,V3,NA,NA,E,164.10526315789474
8,4,10,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2506,CH,2023,57,164.10526315789474,Y,V2,NA,NA,E,164.10526315789474
5,3,8,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1496,CH,2023,58,164.38888888888889,Y,V0,NA,NA,E,164.38888888888889
8,3,1,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2417,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
9,3,5,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2749,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
4,3,8,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1136,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
10,1,8,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2960,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
7,3,4,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2156,CH,2023,58,164.38888888888889,Y,V2,NA,NA,"E, FH",164.38888888888889
10,2,15,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3023,CH,2023,58,164.38888888888889,Y,V0,NA,NA,E,164.38888888888889
8,2,7,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2327,CH,2023,58,164.38888888888889,N,NA,NA,NA,FH,164.38888888888889
3,1,2,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_690,CH,2023,58,164.38888888888889,Y,V2,NA,NA,"E, FH",164.38888888888889
5,1,5,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1325,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
1,4,15,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_303,CH,2023,58,164.38888888888889,Y,V2,NA,NA,E,164.38888888888889
6,3,6,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1830,CH,2023,58,164.38888888888889,Y,V1,NA,NA,D,164.38888888888889
9,1,5,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2573,CH,2023,58,164.38888888888889,Y,V0,NA,NA,E,164.38888888888889
10,3,6,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3046,CH,2023,58,164.38888888888889,Y,V0,NA,NA,E,164.38888888888889
2,1,1,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_361,CH,2023,58,164.38888888888889,N,NA,NA,NA,NA,164.38888888888889
3,3,2,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_834,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
5,2,12,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1372,CH,2023,58,164.38888888888889,Y,V2,NA,NA,D,164.38888888888889
7,1,8,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2000,CH,2023,58,164.38888888888889,Y,V1,NA,NA,D,164.38888888888889
7,4,2,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2178,CH,2023,58,164.38888888888889,Y,V0,NA,NA,D,164.38888888888889
6,2,1,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1697,CH,2023,58,164.38888888888889,Y,V2,NA,NA,E,164.38888888888889
3,4,16,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_960,CH,2023,58,164.38888888888889,Y,V3,NA,NA,E,164.38888888888889
6,3,2,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1770,CH,2023,58,164.38888888888889,Y,V2,NA,NA,E,164.38888888888889
9,2,15,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2719,CH,2023,58,164.38888888888889,N,NA,NA,NA,D,164.38888888888889
9,1,4,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2612,CH,2023,59,160.22222222222223,Y,V2,NA,NA,D,160.22222222222223
4,2,3,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1107,CH,2023,59,160.22222222222223,Y,NA,NA,NA,NA,160.22222222222223
6,1,6,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1654,CH,2023,59,160.22222222222223,Y,V1,NA,NA,D,160.22222222222223
2,4,4,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_564,CH,2023,59,160.22222222222223,N,NA,NA,NA,NA,160.22222222222223
2,1,6,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_342,CH,2023,59,160.22222222222223,Y,V3+,NA,NA,E,160.22222222222223
3,3,6,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_838,CH,2023,59,160.22222222222223,Y,V2,NA,NA,D,160.22222222222223
9,3,6,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2726,CH,2023,59,160.22222222222223,N,NA,NA,NA,NA,160.22222222222223
3,4,12,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_940,CH,2023,59,160.22222222222223,Y,V1,NA,NA,"D, FH",160.22222222222223
9,4,6,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2870,CH,2023,59,160.22222222222223,Y,V3+,NA,NA,E,160.22222222222223
9,3,7,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2767,CH,2023,59,160.22222222222223,Y,V0,NA,NA,E,160.22222222222223
10,1,1,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2945,CH,2023,59,160.22222222222223,Y,V1,NA,NA,E,160.22222222222223
1,1,5,8,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_61,CH,2023,59,160.22222222222223,N,NA,NA,NA,D,160.22222222222223
8,2,15,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2367,CH,2023,59,160.22222222222223,Y,V1,NA,NA,D,160.22222222222223
7,2,4,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2052,CH,2023,59,160.22222222222223,N,NA,NA,NA,FH,160.22222222222223
4,4,2,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1266,CH,2023,59,160.22222222222223,N,NA,NA,NA,D,160.22222222222223
6,1,6,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1646,CH,2023,59,160.22222222222223,Y,V2,NA,NA,D,160.22222222222223
10,3,6,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3054,CH,2023,59,160.22222222222223,N,NA,NA,NA,D,160.22222222222223
4,1,6,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_982,CH,2023,59,160.22222222222223,Y,V2,NA,NA,D,160.22222222222223
8,1,3,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2251,CH,2023,59,160.22222222222223,Y,V3+,NA,NA,E,160.22222222222223
9,3,4,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2756,CH,2023,59,160.22222222222223,N,NA,NA,NA,D,160.22222222222223
9,2,8,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2712,CH,2023,59,160.22222222222223,N,NA,NA,NA,NA,160.22222222222223
7,4,12,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2220,CH,2023,59,160.22222222222223,Y,V1,NA,NA,D,160.22222222222223
10,4,1,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3121,CH,2023,59,160.22222222222223,Y,V0,NA,NA,E,160.22222222222223
2,2,2,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_434,CH,2023,59,160.22222222222223,Y,V3,NA,NA,D,160.22222222222223
3,2,15,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_735,CH,2023,59,160.22222222222223,Y,V2,NA,NA,D,160.22222222222223
3,1,8,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_656,CH,2023,59,160.22222222222223,Y,V2,NA,NA,E,160.22222222222223
6,2,4,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1716,CH,2023,59,160.22222222222223,N,NA,NA,NA,D,160.22222222222223
7,3,7,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2159,CH,2023,61,146.66666666666666,Y,V3,NA,NA,"E, FH",146.66666666666666
3,3,6,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_846,CH,2023,61,146.66666666666666,Y,V2,NA,NA,E,146.66666666666666
6,3,2,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1762,CH,2023,61,146.66666666666666,Y,V1,NA,NA,D,146.66666666666666
7,3,3,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2139,CH,2023,61,146.66666666666666,Y,V2,NA,NA,"D, FH",146.66666666666666
9,4,15,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2879,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
5,4,5,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1541,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
9,3,6,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2750,CH,2023,61,146.66666666666666,N,NA,NA,NA,NA,146.66666666666666
1,1,1,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_49,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
9,1,7,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2631,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
7,2,13,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2061,CH,2023,61,146.66666666666666,Y,V1,NA,NA,"D, FH",146.66666666666666
3,2,4,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_756,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
5,3,8,2,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1456,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
6,4,7,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1911,CH,2023,61,146.66666666666666,Y,V0,NA,NA,E,146.66666666666666
9,2,12,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2716,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
9,2,7,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2695,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,E,146.66666666666666
5,2,9,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1385,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
4,4,11,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1259,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
2,4,13,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_621,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
6,2,10,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1754,CH,2023,61,146.66666666666666,Y,V2,NA,NA,"D, FH",146.66666666666666
1,4,2,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_258,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
8,4,1,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2497,CH,2023,61,146.66666666666666,Y,V2,NA,NA,E,146.66666666666666
2,3,2,6,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_522,CH,2023,61,146.66666666666666,Y,V1,NA,NA,D,146.66666666666666
2,1,5,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_349,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
8,1,4,2,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2252,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
2,2,13,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_445,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
10,4,16,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3168,CH,2023,61,146.66666666666666,Y,V3,NA,NA,D,146.66666666666666
10,2,13,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_3037,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
5,1,8,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1320,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
10,3,6,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3062,CH,2023,61,146.66666666666666,Y,V0,NA,NA,E,146.66666666666666
7,4,15,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2191,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
6,1,3,9,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1667,CH,2023,61,146.66666666666666,Y,V2,NA,NA,D,146.66666666666666
1,3,7,8,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_223,CH,2023,61,146.66666666666666,Y,V2,NA,NA,E,146.66666666666666
5,3,6,9,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1510,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
10,1,8,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2920,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
4,2,16,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1104,CH,2023,61,146.66666666666666,Y,NA,NA,NA,NA,146.66666666666666
4,1,4,8,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1020,CH,2023,61,146.66666666666666,Y,V3,NA,NA,D,146.66666666666666
3,4,14,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_926,CH,2023,61,146.66666666666666,Y,V3+,NA,NA,D,146.66666666666666
1,2,4,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_132,CH,2023,61,146.66666666666666,Y,V0,NA,NA,D,146.66666666666666
3,1,5,6,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_685,CH,2023,61,146.66666666666666,N,NA,NA,NA,NA,146.66666666666666
4,3,7,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1143,CH,2023,61,146.66666666666666,N,NA,NA,NA,D,146.66666666666666
2,4,7,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_599,CH,2023,63,156,N,NA,NA,NA,NA,156
4,4,5,2,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1221,CH,2023,63,156,Y,V2,NA,NA,D,156
1,1,2,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_26,CH,2023,63,156,N,NA,NA,NA,D,156
5,1,6,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1358,CH,2023,63,156,N,NA,NA,NA,D,156
1,4,8,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_312,CH,2023,63,156,N,NA,NA,NA,D,156
3,3,7,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_807,CH,2023,63,156,Y,V0,NA,NA,D,156
7,3,5,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2101,CH,2023,63,156,Y,V2,NA,NA,E,156
6,3,8,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_1816,CH,2023,63,156,Y,V3+,NA,NA,D,156
3,1,1,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_665,CH,2023,63,156,Y,V2,NA,NA,D,156
10,4,10,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_3162,CH,2023,63,156,N,NA,NA,NA,D,156
2,3,3,4,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_507,CH,2023,63,156,Y,V2,NA,NA,D,156
9,4,12,1,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2812,CH,2023,63,156,Y,V1,NA,NA,D,156
1,1,4,5,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_36,CH,2023,63,156,Y,V3,NA,NA,E,156
6,1,5,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1653,CH,2023,63,156,Y,V2,NA,NA,D,156
1,2,4,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_100,CH,2023,63,156,Y,V3+,NA,NA,D,156
10,3,7,7,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_3095,CH,2023,63,156,N,NA,NA,NA,D,156
7,1,4,7,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_1972,CH,2023,63,156,Y,V3,NA,NA,E,156
3,4,4,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_916,CH,2023,63,156,Y,V3,NA,NA,D,156
5,4,2,5,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_1586,CH,2023,63,156,N,NA,NA,NA,NA,156
9,2,3,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2691,CH,2023,63,156,N,NA,NA,NA,D,156
7,4,13,4,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2221,CH,2023,63,156,N,NA,NA,NA,NA,156
5,2,4,4,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1412,CH,2023,63,156,Y,V2,NA,NA,D,156
10,2,5,2,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2981,CH,2023,63,156,Y,V2,NA,NA,D,156
4,1,4,4,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_988,CH,2023,63,156,N,NA,NA,NA,D,156
6,2,7,1,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_1687,CH,2023,63,156,Y,V2,NA,NA,D,156
2,2,16,3,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_448,CH,2023,63,156,N,NA,NA,NA,D,156
10,1,3,10,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2955,CH,2023,63,156,N,NA,NA,NA,D,156
8,2,11,5,NA,low,black,N,NA,NA,NA,NA,0,NA,CH_2023_2395,CH,2023,63,156,Y,V3,NA,NA,D,156
