"plantID","jday","live","v","length_mm","herbivory","frost_heave","notes"
"SS2023_2550",116,"Y","V2",NA,"","Y",""
"SS2023_2550",130,"Y","V3+",NA,"Y","",""
"SS2023_2550",144,"Y","V3+",NA,"","",""
"SS2023_2550",156,"Y","FG",NA,"","",""
"SS2023_2551",-66,"Y","V1",56,"","",""
"SS2023_2551",116,"Y","V1",NA,"","",""
"SS2023_2551",130,"Y","V3",NA,"","",""
"SS2023_2551",144,"Y","V3+",NA,"Y","",""
"SS2023_2551",156,"Y","FG",NA,"","",""
"SS2023_2552",-66,"Y","V0",21,"","",""
"SS2023_2552",116,"Y","V1",NA,"","",""
"SS2023_2552",130,"Y","V3",NA,"","",""
"SS2023_2552",144,"Y","V3+",NA,"","",""
"SS2023_2552",156,"Y","FG",NA,"","",""
"SS2023_2553",-66,"Y","V0",27,"","",""
"SS2023_2553",116,"Y","V1",NA,"","",""
"SS2023_2553",130,"Y","V2",NA,"Y","",""
"SS2023_2553",144,"Y","V3+",NA,"","",""
"SS2023_2553",156,"Y","BS",NA,"","",""
"SS2023_2554",-66,"Y","V0",30,"","",""
"SS2023_2554",116,"Y","V1",NA,"","",""
"SS2023_2554",130,"Y","V3",NA,"","",""
"SS2023_2554",144,"Y","V3+",NA,"Y","",""
"SS2023_2554",156,"Y","V3+",NA,"","",""
"SS2023_2555",-66,"Y","V1",48,"","",""
"SS2023_2555",116,"N","V1",NA,"","",""
"SS2023_2555",130,"Y","V3",NA,"","",""
"SS2023_2555",144,"Y","BS",NA,"","",""
"SS2023_2555",156,"Y","FG",NA,"","",""
"SS2023_2556",-66,"Y","V1",50,"","",""
"SS2023_2556",116,"Y","V1",NA,"","","DYING"
"SS2023_2556",130,"Y","V2",NA,"Y","",""
"SS2023_2556",144,"Y","V3+",NA,"","",""
"SS2023_2556",156,"Y","FG",NA,"","",""
"SS2023_2557",-66,"Y","V1",36,"Y","",""
"SS2023_2557",116,"Y","V2",NA,"","",""
"SS2023_2557",130,"Y","V3",NA,"","",""
"SS2023_2557",144,"Y","V3+",NA,"","",""
"SS2023_2557",156,"Y","FG",NA,"","",""
"SS2023_2558",-66,"Y","V1",44,"","",""
"SS2023_2558",116,"Y","V2",NA,"","",""
"SS2023_2558",130,"Y","V3+",NA,"","",""
"SS2023_2558",144,"Y","V3+",NA,"","",""
"SS2023_2558",156,"Y","FG",NA,"","",""
"SS2023_2559",-66,"Y","V1",48,"","",""
"SS2023_2559",116,"Y","V2",NA,"","",""
"SS2023_2559",130,"Y","V3",NA,"","",""
"SS2023_2559",144,"Y","V3+",NA,"","",""
"SS2023_2559",156,"Y","FG",NA,"","",""
"SS2023_256",-68,"Y","V0",21,"","",""
"SS2023_256",114,"N",NA,NA,"","",""
"SS2023_256",129,"N",NA,NA,"","",""
"SS2023_256",144,"N",NA,NA,"","",""
"SS2023_256",156,"N",NA,NA,"","",""
"SS2023_2560",-66,"Y","V1",57,"","",""
"SS2023_2560",116,"Y","V2",NA,"","",""
"SS2023_2560",130,"Y","V3+",NA,"","",""
"SS2023_2560",144,"Y","V3+",NA,"","",""
"SS2023_2560",156,"Y","BS",NA,"","",""
"SS2023_2561",-66,"Y","V1",47,"","",""
"SS2023_2561",117,"N","V1",NA,"","",""
"SS2023_2561",130,"N","V1",NA,"","",""
"SS2023_2561",144,"N",NA,NA,"","",""
"SS2023_2561",156,"N",NA,NA,"","",""
"SS2023_2562",-66,"Y","V1",45,"","",""
"SS2023_2562",117,"Y","V1",NA,"","","DYING"
"SS2023_2562",130,"N","V1",NA,"","",""
"SS2023_2562",144,"N",NA,NA,"","",""
"SS2023_2562",156,"N",NA,NA,"","",""
"SS2023_2563",-66,"N",NA,NA,"","",""
"SS2023_2563",117,"N",NA,NA,"","",""
"SS2023_2563",130,"N",NA,NA,"","",""
"SS2023_2563",144,"N",NA,NA,"","",""
"SS2023_2563",156,"N",NA,NA,"","",""
"SS2023_2564",-66,"Y","V0",11,"","",""
"SS2023_2564",117,"N",NA,NA,"","",""
"SS2023_2564",130,"N","V0",NA,"","",""
"SS2023_2564",144,"N",NA,NA,"","",""
"SS2023_2564",156,"N",NA,NA,"","",""
"SS2023_2565",-66,"Y","V1",33,"","",""
"SS2023_2565",117,"N",NA,NA,"","",""
"SS2023_2565",130,"N",NA,NA,"","",""
"SS2023_2565",144,"N",NA,NA,"","",""
"SS2023_2565",156,"N",NA,NA,"","",""
"SS2023_2566",-66,"Y","V1",44,"","",""
"SS2023_2566",117,"Y","V1",NA,"","","DYING"
"SS2023_2566",130,"N","V0",NA,"","",""
"SS2023_2566",144,"N",NA,NA,"","",""
"SS2023_2566",156,"N",NA,NA,"","",""
"SS2023_2567",-66,"Y","V1",16,"Y","",""
"SS2023_2567",117,"Y","V2",NA,"","",""
"SS2023_2567",130,"Y","V2",NA,"Y","",""
"SS2023_2567",144,"Y","V2",NA,"","","DYING"
"SS2023_2567",156,"N",NA,NA,"","",""
"SS2023_2568",-66,"Y","V0",33,"","",""
"SS2023_2568",117,"N",NA,NA,"","",""
"SS2023_2568",130,"Y","V2",NA,"","",""
"SS2023_2568",144,"N",NA,NA,"","",""
"SS2023_2568",156,"N",NA,NA,"","",""
"SS2023_2569",-66,"Y","V1",49,"","",""
"SS2023_2569",117,"Y","V1",NA,"","",""
"SS2023_2569",130,"N","V1",NA,"","",""
"SS2023_2569",144,"N",NA,NA,"","",""
"SS2023_2569",156,"N",NA,NA,"","",""
"SS2023_257",-68,"Y","V1",42,"","",""
"SS2023_257",114,"Y","V1",NA,"","",""
"SS2023_257",129,"Y","V3",NA,"","",""
"SS2023_257",144,"Y","V3+",NA,"","",""
"SS2023_257",156,"Y","BS",NA,"","",""
"SS2023_2570",-66,"N",NA,NA,"","",""
"SS2023_2570",117,"N",NA,NA,"","",""
"SS2023_2570",130,"N",NA,NA,"","",""
"SS2023_2570",144,"N",NA,NA,"","",""
"SS2023_2570",156,"N",NA,NA,"","",""
"SS2023_2571",-66,"N",NA,NA,"","",""
"SS2023_2571",117,"N",NA,NA,"","",""
"SS2023_2571",130,"N",NA,NA,"","",""
"SS2023_2571",144,"N",NA,NA,"","",""
"SS2023_2571",156,"N",NA,NA,"","",""
"SS2023_2572",-66,"N",NA,NA,"","",""
"SS2023_2572",117,"N",NA,NA,"","",""
"SS2023_2572",130,"N",NA,NA,"","",""
"SS2023_2572",144,"N",NA,NA,"","",""
"SS2023_2572",156,"N",NA,NA,"","",""
"SS2023_2573",-66,"Y","V0",14,"","",""
"SS2023_2573",117,"N",NA,NA,"","",""
"SS2023_2573",130,"N",NA,NA,"","",""
"SS2023_2573",144,"N",NA,NA,"","",""
"SS2023_2573",156,"N",NA,NA,"","",""
"SS2023_2574",-66,"Y","V1",44,"","",""
"SS2023_2574",117,"Y","V1",NA,"","",""
"SS2023_2574",130,"N","V1",NA,"","",""
"SS2023_2574",144,"N","V1",NA,"","",""
"SS2023_2574",156,"N",NA,NA,"","",""
"SS2023_2575",-66,"Y","V0",44,"","",""
"SS2023_2575",117,"N",NA,NA,"","",""
"SS2023_2575",130,"N","V0",NA,"","",""
"SS2023_2575",144,"N",NA,NA,"","",""
"SS2023_2575",156,"N",NA,NA,"","",""
"SS2023_2576",-66,"Y","V1",44,"","",""
"SS2023_2576",117,"Y","V2",NA,"","",""
"SS2023_2576",130,"Y","V3",NA,"","",""
"SS2023_2576",144,"Y","V3+",NA,"","",""
"SS2023_2576",156,"Y","FG",NA,"","",""
"SS2023_2577",-66,"Y","V1",42,"","",""
"SS2023_2577",117,"Y","V2",NA,"","",""
"SS2023_2577",130,"Y","V3",NA,"","",""
"SS2023_2577",144,"Y","V3+",NA,"","",""
"SS2023_2577",156,"Y","FG",NA,"","",""
"SS2023_2578",-66,"Y","V1",35,"","",""
"SS2023_2578",117,"Y","V1",NA,"","",""
"SS2023_2578",130,"Y","V3",NA,"","",""
"SS2023_2578",144,"Y","BS",NA,"","",""
"SS2023_2578",156,"Y","FG",NA,"","",""
"SS2023_2579",-66,"Y","V1",49,"","",""
"SS2023_2579",117,"N","V1",NA,"","",""
"SS2023_2579",130,"N","V0",NA,"","",""
"SS2023_2579",144,"N","V0",NA,"","",""
"SS2023_2579",156,"N",NA,NA,"","",""
"SS2023_258",-68,"Y","V1",35,"","",""
"SS2023_258",114,"Y","V1",NA,"","",""
"SS2023_258",129,"Y","V3+",NA,"","",""
"SS2023_258",144,"Y","V3+",NA,"Y","",""
"SS2023_258",156,"Y","FG",NA,"","",""
"SS2023_2580",-66,"N",NA,NA,"","",""
"SS2023_2580",117,"N",NA,NA,"","",""
"SS2023_2580",130,"N",NA,NA,"","",""
"SS2023_2580",144,"N",NA,NA,"","",""
"SS2023_2580",156,"N",NA,NA,"","",""
"SS2023_2581",-66,"Y","V0",36,"","",""
"SS2023_2581",117,"N",NA,NA,"","",""
"SS2023_2581",130,"N",NA,NA,"","",""
"SS2023_2581",144,"N",NA,NA,"","",""
"SS2023_2581",156,"N",NA,NA,"","",""
"SS2023_2582",-66,"Y","V0",16,"Y","",""
"SS2023_2582",117,"Y","V1",NA,"","",""
"SS2023_2582",130,"N",NA,NA,"","",""
"SS2023_2582",144,"N",NA,NA,"","",""
"SS2023_2582",156,"N",NA,NA,"","",""
"SS2023_2583",-66,"Y","V1",33,"","",""
"SS2023_2583",117,"N",NA,NA,"","",""
"SS2023_2583",130,"N",NA,NA,"","",""
"SS2023_2583",144,"N",NA,NA,"","",""
"SS2023_2583",156,"N",NA,NA,"","",""
"SS2023_2584",-66,"N",NA,NA,"","",""
"SS2023_2584",117,"N",NA,NA,"","",""
"SS2023_2584",130,"N","V0",NA,"","",""
"SS2023_2584",144,"N",NA,NA,"","",""
"SS2023_2584",156,"N",NA,NA,"","",""
"SS2023_2585",-66,"Y","V1",43,"","",""
"SS2023_2585",117,"N",NA,NA,"","",""
"SS2023_2585",130,"N",NA,NA,"","",""
"SS2023_2585",144,"N",NA,NA,"","",""
"SS2023_2585",156,"N",NA,NA,"","",""
"SS2023_2586",-66,"Y","V1",25,"Y","",""
"SS2023_2586",117,"Y","V1",NA,"","",""
"SS2023_2586",130,"N","V0",NA,"","",""
"SS2023_2586",144,"N",NA,NA,"","",""
"SS2023_2586",156,"N",NA,NA,"","",""
"SS2023_2587",-66,"Y","V1",48,"","",""
"SS2023_2587",117,"Y","V2",NA,"","",""
"SS2023_2587",130,"Y","V3+",NA,"","",""
"SS2023_2587",144,"Y","BS",NA,"","",""
"SS2023_2587",156,"Y","FG",NA,"","",""
"SS2023_2588",-66,"Y","V1",42,"","",""
"SS2023_2588",117,"Y","V1",NA,"","",""
"SS2023_2588",130,"N","V1",NA,"","",""
"SS2023_2588",144,"N",NA,NA,"","",""
"SS2023_2588",156,"N",NA,NA,"","",""
"SS2023_2589",-66,"Y","V1",47,"","",""
"SS2023_2589",117,"N",NA,NA,"","",""
"SS2023_2589",130,"N",NA,NA,"","",""
"SS2023_2589",144,"N",NA,NA,"","",""
"SS2023_2589",156,"N",NA,NA,"","",""
"SS2023_259",-68,"N",NA,NA,"","",""
"SS2023_259",114,"N",NA,NA,"","",""
"SS2023_259",129,"N",NA,NA,"","",""
"SS2023_259",144,"N",NA,NA,"","",""
"SS2023_259",156,"N",NA,NA,"","",""
"SS2023_2590",-66,"N",NA,NA,"","",""
"SS2023_2590",117,"N",NA,NA,"","",""
"SS2023_2590",130,"N",NA,NA,"","",""
"SS2023_2590",144,"N",NA,NA,"","",""
"SS2023_2590",156,"N",NA,NA,"","",""
"SS2023_2591",-66,"N",NA,NA,"","",""
"SS2023_2591",117,"N",NA,NA,"","",""
"SS2023_2591",130,"N",NA,NA,"","",""
"SS2023_2591",144,"N",NA,NA,"","",""
"SS2023_2591",156,"N",NA,NA,"","",""
"SS2023_2592",-66,"Y","V1",41,"","",""
"SS2023_2592",117,"N",NA,NA,"","",""
"SS2023_2592",130,"N",NA,NA,"","",""
"SS2023_2592",144,"N",NA,NA,"","",""
"SS2023_2592",156,"N",NA,NA,"","",""
"SS2023_2593",-66,"Y","V1",39,"","",""
"SS2023_2593",117,"N",NA,NA,"","",""
"SS2023_2593",130,"N","V1",NA,"","",""
"SS2023_2593",144,"N",NA,NA,"","",""
"SS2023_2593",156,"N",NA,NA,"","",""
"SS2023_2594",-66,"Y","V1",49,"","",""
"SS2023_2594",117,"Y","V2",NA,"","",""
"SS2023_2594",130,"N",NA,NA,"","",""
"SS2023_2594",144,"N",NA,NA,"","",""
"SS2023_2594",156,"N",NA,NA,"","",""
"SS2023_2595",-66,"Y","V1",49,"Y","",""
"SS2023_2595",117,"N",NA,NA,"","",""
"SS2023_2595",130,"N",NA,NA,"","",""
"SS2023_2595",144,"N",NA,NA,"","",""
"SS2023_2595",156,"N",NA,NA,"","",""
"SS2023_2596",-66,"Y","V0",37,"","",""
"SS2023_2596",117,"N",NA,NA,"","",""
"SS2023_2596",130,"N",NA,NA,"","",""
"SS2023_2596",144,"N",NA,NA,"","",""
"SS2023_2596",156,"N",NA,NA,"","",""
"SS2023_2597",-66,"Y","V1",41,"","",""
"SS2023_2597",117,"N","V0",NA,"","",""
"SS2023_2597",130,"N",NA,NA,"","",""
"SS2023_2597",144,"N",NA,NA,"","",""
"SS2023_2597",156,"N",NA,NA,"","",""
"SS2023_2598",-66,"N",NA,NA,"","",""
"SS2023_2598",117,"N",NA,NA,"","",""
"SS2023_2598",130,"N",NA,NA,"","",""
"SS2023_2598",144,"N",NA,NA,"","",""
"SS2023_2598",156,"N",NA,NA,"","",""
"SS2023_2599",-66,"Y","V2",49,"","",""
"SS2023_2599",117,"N","V1",NA,"","",""
"SS2023_2599",130,"N","V0",NA,"","",""
"SS2023_2599",144,"N",NA,NA,"","",""
"SS2023_2599",156,"N",NA,NA,"","",""
"SS2023_26",-68,"Y","V0",7,"","",""
"SS2023_26",114,"Y","V1",NA,"","",""
"SS2023_26",129,"Y","V2",NA,"","",""
"SS2023_26",144,"Y","V2",NA,"","","DYING"
"SS2023_26",156,"N",NA,NA,"","",""
"SS2023_260",-68,"Y","V1",50,"","",""
"SS2023_260",114,"Y","V2",NA,"","",""
"SS2023_260",129,"Y","V3",NA,"","",""
"SS2023_260",144,"Y","BS",NA,"","",""
"SS2023_260",156,"Y","FG",NA,"Y","",""
"SS2023_2600",-66,"N",NA,NA,"","",""
"SS2023_2600",117,"N",NA,NA,"","",""
"SS2023_2600",130,"N",NA,NA,"","",""
"SS2023_2600",144,"N",NA,NA,"","",""
"SS2023_2600",156,"N",NA,NA,"","",""
"SS2023_2601",-66,"N",NA,NA,"","",""
"SS2023_2601",117,"N",NA,NA,"","",""
"SS2023_2601",130,"N",NA,NA,"","",""
"SS2023_2601",144,"N",NA,NA,"","",""
"SS2023_2601",156,"N",NA,NA,"","",""
"SS2023_2602",-66,"Y","V1",42,"","",""
"SS2023_2602",117,"N",NA,NA,"","",""
"SS2023_2602",130,"N","V1",NA,"","",""
"SS2023_2602",144,"N",NA,NA,"","",""
"SS2023_2602",156,"N",NA,NA,"","",""
"SS2023_2603",-66,"Y","V1",49,"","",""
"SS2023_2603",117,"N","V1",NA,"","",""
"SS2023_2603",130,"N","V1",NA,"","",""
"SS2023_2603",144,"N",NA,NA,"","",""
"SS2023_2603",156,"N",NA,NA,"","",""
"SS2023_2604",-66,"N",NA,NA,"","",""
"SS2023_2604",117,"N",NA,NA,"","",""
"SS2023_2604",130,"N",NA,NA,"","",""
"SS2023_2604",144,"N",NA,NA,"","",""
"SS2023_2604",156,"N",NA,NA,"","",""
"SS2023_2605",-66,"N",NA,NA,"","",""
"SS2023_2605",117,"N",NA,NA,"","",""
"SS2023_2605",130,"N",NA,NA,"","",""
"SS2023_2605",144,"N",NA,NA,"","",""
"SS2023_2605",156,"N",NA,NA,"","",""
"SS2023_2606",-66,"Y","V1",51,"","",""
"SS2023_2606",117,"N",NA,NA,"","",""
"SS2023_2606",130,"N",NA,NA,"","",""
"SS2023_2606",144,"N",NA,NA,"","",""
"SS2023_2606",156,"N",NA,NA,"","",""
"SS2023_2607",-66,"Y","V1",40,"","",""
"SS2023_2607",117,"N",NA,NA,"","",""
"SS2023_2607",130,"N",NA,NA,"","",""
"SS2023_2607",144,"N",NA,NA,"","",""
"SS2023_2607",156,"N",NA,NA,"","",""
"SS2023_2608",-66,"N",NA,NA,"","",""
"SS2023_2608",117,"N",NA,NA,"","",""
"SS2023_2608",130,"N",NA,NA,"","",""
"SS2023_2608",144,"N",NA,NA,"","",""
"SS2023_2608",156,"N",NA,NA,"","",""
"SS2023_2609",-66,"Y","V0",4,"","",""
"SS2023_2609",117,"N",NA,NA,"","",""
"SS2023_2609",130,"N",NA,NA,"","",""
"SS2023_2609",144,"N",NA,NA,"","",""
"SS2023_2609",156,"N",NA,NA,"","",""
"SS2023_261",-68,"Y","V1",17,"","",""
"SS2023_261",114,"Y","V1",NA,"","",""
"SS2023_261",129,"Y","V2",NA,"","",""
"SS2023_261",144,"Y","V3+",NA,"","",""
"SS2023_261",156,"Y","V3+",NA,"","",""
"SS2023_2610",-66,"Y","V0",16,"","",""
"SS2023_2610",117,"N",NA,NA,"","",""
"SS2023_2610",130,"N",NA,NA,"","",""
"SS2023_2610",144,"N",NA,NA,"","",""
"SS2023_2610",156,"N",NA,NA,"","",""
"SS2023_2611",-66,"Y","V1",51,"","",""
"SS2023_2611",117,"N",NA,NA,"","",""
"SS2023_2611",130,"N","V0",NA,"","",""
"SS2023_2611",144,"N",NA,NA,"","",""
"SS2023_2611",156,"N",NA,NA,"","",""
"SS2023_2612",-66,"Y","V1",21,"Y","",""
"SS2023_2612",117,"N",NA,NA,"","",""
"SS2023_2612",130,"N",NA,NA,"","",""
"SS2023_2612",144,"N",NA,NA,"","",""
"SS2023_2612",156,"N",NA,NA,"","",""
"SS2023_2613",-66,"N",NA,NA,"","",""
"SS2023_2613",117,"N",NA,NA,"","",""
"SS2023_2613",130,"N",NA,NA,"","",""
"SS2023_2613",144,"N",NA,NA,"","",""
"SS2023_2613",156,"N",NA,NA,"","",""
"SS2023_2614",-66,"Y","V0",39,"","",""
"SS2023_2614",117,"N",NA,NA,"","",""
"SS2023_2614",130,"N",NA,NA,"","",""
"SS2023_2614",144,"N",NA,NA,"","",""
"SS2023_2614",156,"N",NA,NA,"","",""
"SS2023_2615",-66,"Y","V1",32,"","",""
"SS2023_2615",117,"N",NA,NA,"","",""
"SS2023_2615",130,"N",NA,NA,"","",""
"SS2023_2615",144,"N",NA,NA,"","",""
"SS2023_2615",156,"N",NA,NA,"","",""
"SS2023_2616",-66,"Y","V1",42,"","",""
"SS2023_2616",117,"N",NA,NA,"","",""
"SS2023_2616",130,"N",NA,NA,"","",""
"SS2023_2616",144,"N",NA,NA,"","",""
"SS2023_2616",156,"N",NA,NA,"","",""
"SS2023_2617",-66,"Y","V1",28,"Y","",""
"SS2023_2617",117,"N",NA,NA,"","",""
"SS2023_2617",130,"N",NA,NA,"","",""
"SS2023_2617",144,"N",NA,NA,"","",""
"SS2023_2617",156,"N",NA,NA,"","",""
"SS2023_2618",-66,"Y","V1",39,"","",""
"SS2023_2618",117,"N",NA,NA,"","",""
"SS2023_2618",130,"N",NA,NA,"","",""
"SS2023_2618",144,"N",NA,NA,"","",""
"SS2023_2618",156,"N",NA,NA,"","",""
"SS2023_2619",-66,"Y","V0",4,"","",""
"SS2023_2619",117,"N",NA,NA,"","",""
"SS2023_2619",130,"N",NA,NA,"","",""
"SS2023_2619",144,"N",NA,NA,"","",""
"SS2023_2619",156,"N",NA,NA,"","",""
"SS2023_262",-68,"Y","V1",59,"","",""
"SS2023_262",114,"Y","V2",NA,"","",""
"SS2023_262",129,"Y","V3+",NA,"","",""
"SS2023_262",144,"Y","V3+",NA,"","",""
"SS2023_262",156,"Y","FG",NA,"","",""
"SS2023_2620",-66,"Y","V1",32,"","",""
"SS2023_2620",117,"N","V0",NA,"","",""
"SS2023_2620",130,"N",NA,NA,"","",""
"SS2023_2620",144,"N",NA,NA,"","",""
"SS2023_2620",156,"N",NA,NA,"","",""
"SS2023_2621",-66,"Y","V1",47,"","",""
"SS2023_2621",117,"N",NA,NA,"","",""
"SS2023_2621",130,"N",NA,NA,"","",""
"SS2023_2621",144,"N",NA,NA,"","",""
"SS2023_2621",156,"N",NA,NA,"","",""
"SS2023_2622",-66,"Y","V1",47,"","",""
"SS2023_2622",117,"N",NA,NA,"","",""
"SS2023_2622",130,"N","V0",NA,"","",""
"SS2023_2622",144,"N",NA,NA,"","",""
"SS2023_2622",156,"N",NA,NA,"","",""
"SS2023_2623",-66,"Y","V0",16,"","",""
"SS2023_2623",117,"Y","V1",NA,"","",""
"SS2023_2623",130,"Y","V1",NA,"","",""
"SS2023_2623",144,"Y","V2",NA,"","",""
"SS2023_2623",156,"Y","BS",NA,"","",""
"SS2023_2624",-66,"Y","V0",22,"","",""
"SS2023_2624",117,"N",NA,NA,"","",""
"SS2023_2624",130,"N",NA,NA,"","",""
"SS2023_2624",144,"N",NA,NA,"","",""
"SS2023_2624",156,"N",NA,NA,"","",""
"SS2023_2625",-66,"Y","V1",35,"","",""
"SS2023_2625",117,"N",NA,NA,"","",""
"SS2023_2625",130,"N",NA,NA,"","",""
"SS2023_2625",144,"N",NA,NA,"","",""
"SS2023_2625",156,"N",NA,NA,"","",""
"SS2023_2626",-66,"N",NA,NA,"","",""
"SS2023_2626",117,"N",NA,NA,"","",""
"SS2023_2626",130,"N",NA,NA,"","",""
"SS2023_2626",144,"N",NA,NA,"","",""
"SS2023_2626",156,"N",NA,NA,"","",""
"SS2023_2627",-66,"Y","V0",5,"","",""
"SS2023_2627",117,"N",NA,NA,"","",""
"SS2023_2627",130,"N",NA,NA,"","",""
"SS2023_2627",144,"N",NA,NA,"","",""
"SS2023_2627",156,"N",NA,NA,"","",""
"SS2023_2628",-66,"N",NA,NA,"","",""
"SS2023_2628",117,"N",NA,NA,"","",""
"SS2023_2628",130,"N",NA,NA,"","",""
"SS2023_2628",144,"N",NA,NA,"","",""
"SS2023_2628",156,"N",NA,NA,"","",""
"SS2023_2629",-66,"N",NA,NA,"","",""
"SS2023_2629",117,"N",NA,NA,"","",""
"SS2023_2629",130,"N",NA,NA,"","",""
"SS2023_2629",144,"N",NA,NA,"","",""
"SS2023_2629",156,"N",NA,NA,"","",""
"SS2023_263",-68,"Y","V1",42,"","",""
"SS2023_263",114,"Y","V2",NA,"","",""
"SS2023_263",129,"Y","V3",NA,"","",""
"SS2023_263",144,"Y","BS",NA,"","",""
"SS2023_263",156,"Y","FG",NA,"","",""
"SS2023_2630",-66,"N",NA,NA,"","",""
"SS2023_2630",117,"N",NA,NA,"","",""
"SS2023_2630",130,"N",NA,NA,"","",""
"SS2023_2630",144,"N",NA,NA,"","",""
"SS2023_2630",156,"N",NA,NA,"","",""
"SS2023_2631",-66,"Y","V0",39,"","",""
"SS2023_2631",117,"N",NA,NA,"","",""
"SS2023_2631",130,"N",NA,NA,"","",""
"SS2023_2631",144,"N",NA,NA,"","",""
"SS2023_2631",156,"N",NA,NA,"","",""
"SS2023_2632",-66,"Y","V1",46,"","",""
"SS2023_2632",117,"N","V0",NA,"","",""
"SS2023_2632",130,"N",NA,NA,"","",""
"SS2023_2632",144,"N",NA,NA,"","",""
"SS2023_2632",156,"N",NA,NA,"","",""
"SS2023_2633",-66,"Y","V1",46,"","",""
"SS2023_2633",117,"N",NA,NA,"","",""
"SS2023_2633",130,"N",NA,NA,"","",""
"SS2023_2633",144,"N",NA,NA,"","",""
"SS2023_2633",156,"N",NA,NA,"","",""
"SS2023_2634",-66,"Y","V1",33,"","",""
"SS2023_2634",117,"Y","V1",NA,"","",""
"SS2023_2634",130,"Y","V2",NA,"","",""
"SS2023_2634",144,"Y","V3+",NA,"","",""
"SS2023_2634",156,"Y","BS",NA,"","",""
"SS2023_2635",-66,"Y","V0",33,"","",""
"SS2023_2635",117,"Y","V1",NA,"","",""
"SS2023_2635",130,"Y","V2",NA,"","",""
"SS2023_2635",144,"Y","V3",NA,"","",""
"SS2023_2635",156,"Y","V3+",NA,"","",""
"SS2023_2636",-66,"Y","V1",31,"","",""
"SS2023_2636",117,"Y","V1",NA,"","",""
"SS2023_2636",130,"Y","V3",NA,"","",""
"SS2023_2636",144,"Y","V3+",NA,"","",""
"SS2023_2636",156,"Y","BS",NA,"","",""
"SS2023_2637",-66,"N",NA,NA,"","",""
"SS2023_2637",117,"N",NA,NA,"","",""
"SS2023_2637",130,"N",NA,NA,"","",""
"SS2023_2637",144,"N",NA,NA,"","",""
"SS2023_2637",156,"N",NA,NA,"","",""
"SS2023_2638",-66,"Y","V1",45,"","",""
"SS2023_2638",117,"N",NA,NA,"","",""
"SS2023_2638",130,"N",NA,NA,"","",""
"SS2023_2638",144,"N",NA,NA,"","",""
"SS2023_2638",156,"N",NA,NA,"","",""
"SS2023_2639",-66,"N",NA,NA,"","",""
"SS2023_2639",117,"N",NA,NA,"","",""
"SS2023_2639",130,"N",NA,NA,"","",""
"SS2023_2639",144,"N",NA,NA,"","",""
"SS2023_2639",156,"N",NA,NA,"","",""
"SS2023_264",-68,"Y","V1",31,"","",""
"SS2023_264",114,"Y","V2",NA,"","",""
"SS2023_264",129,"Y","V3+",NA,"","",""
"SS2023_264",144,"Y","V3+",NA,"","",""
"SS2023_264",156,"Y","FG",NA,"","",""
"SS2023_2640",-66,"Y","V1",45,"","",""
"SS2023_2640",117,"Y","V1",NA,"","",""
"SS2023_2640",130,"N","V1",NA,"","",""
"SS2023_2640",144,"N",NA,NA,"","",""
"SS2023_2640",156,"N",NA,NA,"","",""
"SS2023_2641",-66,"Y","V1",50,"","",""
"SS2023_2641",117,"N",NA,NA,"","",""
"SS2023_2641",130,"N","V1",NA,"","",""
"SS2023_2641",144,"N",NA,NA,"","",""
"SS2023_2641",156,"N",NA,NA,"","",""
"SS2023_2642",-66,"Y","V1",7,"Y","",""
"SS2023_2642",117,"Y","V1",NA,"","",""
"SS2023_2642",130,"Y","V3",NA,"","",""
"SS2023_2642",144,"Y","V3+",NA,"","",""
"SS2023_2642",156,"Y","BS",NA,"","",""
"SS2023_2643",-66,"N",NA,NA,"","",""
"SS2023_2643",117,"N",NA,NA,"","",""
"SS2023_2643",130,"N",NA,NA,"","",""
"SS2023_2643",144,"N",NA,NA,"","",""
"SS2023_2643",156,"N",NA,NA,"","",""
"SS2023_2644",-66,"Y","V0",40,"Y","",""
"SS2023_2644",117,"N",NA,NA,"","",""
"SS2023_2644",130,"N",NA,NA,"","",""
"SS2023_2644",144,"N",NA,NA,"","",""
"SS2023_2644",156,"N",NA,NA,"","",""
"SS2023_2645",-66,"Y","V1",7,"Y","",""
"SS2023_2645",117,"Y","V1",NA,"","",""
"SS2023_2645",130,"Y","V3",NA,"","",""
"SS2023_2645",144,"Y","V3+",NA,"","",""
"SS2023_2645",156,"Y","FG",NA,"","",""
"SS2023_2646",-66,"N",NA,NA,"","",""
"SS2023_2646",117,"N",NA,NA,"","",""
"SS2023_2646",130,"N",NA,NA,"","",""
"SS2023_2646",144,"N",NA,NA,"","",""
"SS2023_2646",156,"N",NA,NA,"","",""
"SS2023_2647",-66,"N",NA,NA,"","",""
"SS2023_2647",117,"N",NA,NA,"","",""
"SS2023_2647",130,"N",NA,NA,"","",""
"SS2023_2647",144,"N",NA,NA,"","",""
"SS2023_2647",156,"N",NA,NA,"","",""
"SS2023_2648",-66,"N",NA,NA,"","",""
"SS2023_2648",117,"N",NA,NA,"","",""
"SS2023_2648",130,"N",NA,NA,"","",""
"SS2023_2648",144,"N",NA,NA,"","",""
"SS2023_2648",156,"N",NA,NA,"","",""
"SS2023_2649",-66,"Y","V0",29,"","",""
"SS2023_2649",117,"Y","V1",NA,"","",""
"SS2023_2649",130,"Y","V3",NA,"","",""
