SiteCode,Date,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,3.8,Early successional biocrust,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,3.8,Late successional biocrust,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Pleuraphis jamesii,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Pleuraphis jamesii,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Litter,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Early successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4,Late successional biocrust,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Gaillardia pinnatifida,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Pleuraphis jamesii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Early successional biocrust,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Litter,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.2,Late successional biocrust,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.4,CYMOP?,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.4,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.4,Litter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.4,Late successional biocrust,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.4,Early successional biocrust,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Pleuraphis jamesii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Pleuraphis jamesii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Late successional biocrust,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.6,Early successional biocrust,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.8,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.8,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.8,Early successional biocrust,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,4.8,Late successional biocrust,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Pleuraphis jamesii,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Bromus tectorum,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Late successional biocrust,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.2,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.2,Rock,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.2,Litter,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.2,Late successional biocrust,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.2,Early successional biocrust,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Animal Scat,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Early successional biocrust,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Rock,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.4,Late successional biocrust,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.6,Rock,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.6,Litter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.6,Late successional biocrust,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.6,Early successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Animal Scat,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Pleuraphis jamesii,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Bromus tectorum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Early successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5.8,Late successional biocrust,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6,Late successional biocrust,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6,Bromus tectorum,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,5,Rock,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.2,Gutierrezia sarothrae,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.2,Litter,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.2,Early successional biocrust,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.2,Late successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.2,Rock,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.4,Pleuraphis jamesii,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.4,Litter,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.4,Late successional biocrust,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.4,Rock,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.6,Bromus tectorum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.6,Litter,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.6,Late successional biocrust,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.6,Rock,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.8,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.8,Pleuraphis jamesii,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.8,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.8,Early successional biocrust,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,6.8,Late successional biocrust,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7,Bromus tectorum,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7,Late successional biocrust,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.2,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.2,Bromus tectorum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.2,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.2,Late successional biocrust,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.4,Bromus tectorum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.4,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.4,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.4,Early successional biocrust,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.4,Late successional biocrust,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.6,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.6,Early successional biocrust,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.6,Late successional biocrust,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.6,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.8,Pleuraphis jamesii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.8,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.8,Litter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.8,Early successional biocrust,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,7.8,Late successional biocrust,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8,Pleuraphis jamesii,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8,Pleuraphis jamesii,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8,Bromus tectorum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8,Late successional biocrust,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.2,Pleuraphis jamesii,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.2,Pleuraphis jamesii,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.2,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.2,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.2,Early successional biocrust,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.2,Late successional biocrust,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Bromus tectorum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Pleuraphis jamesii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Pleuraphis jamesii,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Late successional biocrust,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.4,Early successional biocrust,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Pleuraphis jamesii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Pleuraphis jamesii,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Rock,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Late successional biocrust,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.6,Early successional biocrust,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.8,Rock,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.8,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.8,Bromus tectorum,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.8,Litter,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.8,Early successional biocrust,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,8.8,Late successional biocrust,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Late successional biocrust,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Pleuraphis jamesii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Pleuraphis jamesii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Late successional biocrust,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9,Early successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.2,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.2,Pleuraphis jamesii,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.2,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.2,Litter,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.2,Late successional biocrust,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.4,Pleuraphis jamesii,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.4,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.4,Early successional biocrust,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.4,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.4,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.4,Late successional biocrust,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.6,Pleuraphis jamesii,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.6,Litter,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.6,Rock,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.6,Late successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.6,Early successional biocrust,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.8,Pleuraphis jamesii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.8,Pleuraphis jamesii,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.8,Bromus tectorum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.8,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.8,Rock,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,9.8,Late successional biocrust,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,10,Rock,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,10,Late successional biocrust,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,10,Pleuraphis jamesii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,10,Pleuraphis jamesii,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CastValley,5/11/2021,E,control,10,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Bare,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Litter,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Biocrust - Late,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Veronica verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Tragopogon dubius,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Myosotis micrantha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.2,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Biocrust - Late,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Veronica verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Tragopogon dubius,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Myosotis micrantha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Pseudoroegneria spicata,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.4,Vulpia octoflora,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Bare,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Rock,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Biocrust - Late,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Bromus tectorum,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Tragopogon dubius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Euphorbia esula,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.6,Poa secunda,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Litter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Biocrust - Late,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Tragopogon dubius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Pseudoroegneria spicata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,0.8,Achillea millefolium,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.0,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.0,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.0,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.0,Biocrust - Late,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.0,Veronica verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.0,Poa secunda,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.2,Bare,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.2,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.2,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.2,Biocrust - Late,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.2,Veronica verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.4,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.4,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.4,Biocrust - Late,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.4,Veronica verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.4,Tragopogon dubius,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.4,Pseudoroegneria spicata,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.6,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.6,Biocrust - Late,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.6,Veronica verna,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.6,Pseudoroegneria spicata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.6,Lupinus sericeus,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.8,Bare,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.8,Litter,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPG_SR,6/24/2021,N,control,1.8,Rock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
